Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
33,1.0,3.9,7.7645,2.0,2.5,0.2,0.2,8.8684,2.5,22.686808,14.367978,21.21462,19.94721,37.757421,83.599892,37.956869,24.786654,40.745272,0.7264,0.1595,4
34,1.0,3.9,8.7519,2.0,2.5,1.4,0.5,10.1661,2.5,40.380183,14.33295,20.994537,20.732223,50.305649,73.371864,43.590335,24.801103,59.496448,0.9355,0.0001,8
35,2.3217,3.9,8.2734,2.0,2.5,1.4,0.5,9.2491,2.5,38.330319,14.329183,19.945216,20.245384,50.091109,64.643689,42.791288,24.303669,57.807924,0.8526,0.0181,6
36,1.0,3.3,8.2585,1.7,2.2,1.4,0.2,9.3262,2.5,29.549126,12.715616,18.442965,17.100718,41.34564,71.297046,32.400915,21.621946,54.197981,0.5462,0.1298,1
37,1.0,3.9,10.4094,2.0,2.5,1.4,0.5,7.8818,2.5,40.450251,14.327335,21.135323,20.57719,50.329405,73.941704,43.97037,24.824708,59.161024,0.9469,0.0,9
38,2.3058,3.9,10.1662,2.0,2.5,1.4,0.5,8.4398,2.5,38.313728,14.322666,20.09598,20.064574,50.093474,64.602877,42.900869,24.329259,57.422607,0.8542,0.0169,6
39,1.0,3.9,10.2155,2.0,2.5,0.2,0.5,8.503,2.5,28.713913,14.358453,21.380284,19.875999,48.212753,80.131901,49.618122,24.821027,40.563762,0.8542,0.1058,5
40,1.0,3.9,14.6642,2.0,2.5,1.4,0.5,13.3752,2.5,39.975667,14.314327,21.878529,20.352396,50.222307,70.794313,42.991565,24.968089,58.622741,0.9194,0.0021,7
41,1.0,3.9,7.5,2.0,2.5,1.4,0.5,10.8949,2.5,40.396225,14.33744,20.941637,20.872943,50.302743,73.388945,43.511365,24.796298,59.790446,0.9092,0.0009,8
42,1.0,3.9,13.4892,2.0,2.5,1.4,0.5,14.6177,2.5,39.959088,14.317607,21.619059,20.393818,50.211248,70.626319,42.906913,24.914844,58.709185,0.895,0.0018,7
