Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
34,1.0,3.9,7.5023,2.0,2.5,1.4,0.5,6.0003,2.5,40.7068,14.3374,20.9436,20.8734,50.3746,75.4907,44.4711,24.8001,59.7989,0.0009,8
35,1.0,3.9,7.5023,2.0,2.5,1.4,0.5,6.0003,2.5,40.7069,14.3374,20.9437,20.8734,50.3746,75.4908,44.4711,24.8001,59.7989,0.0009,8
36,1.0,3.9,7.5024,2.0,2.5,1.4,0.5,6.0003,2.5,40.707,14.3374,20.9436,20.8734,50.3747,75.4907,44.4712,24.8001,59.7989,0.0009,8
37,1.0,3.9,7.5009,2.0,2.5,1.4,0.5,6.0003,2.5,40.707,14.3374,20.9436,20.8736,50.3747,75.4911,44.4713,24.8001,59.7992,0.0009,8
38,1.0,3.9,7.5009,2.0,2.5,1.4,0.5,6.0003,2.5,40.7076,14.3375,20.9437,20.8736,50.3752,75.4917,44.4715,24.8004,59.7996,0.0009,8
39,1.0,3.9,7.5009,2.0,2.5,1.4,0.5,6.0003,2.5,40.7076,14.3375,20.9437,20.8736,50.3752,75.4917,44.4715,24.8004,59.7996,0.0009,8
40,1.0,3.9,7.5009,2.0,2.5,1.4,0.5,6.0003,2.5,40.7077,14.3375,20.9437,20.8736,50.3751,75.4918,44.4715,24.8004,59.7996,0.0009,8
41,1.0,3.9,7.5009,2.0,2.5,1.4,0.5,6.0003,2.5,40.7077,14.3375,20.9437,20.8736,50.3751,75.4918,44.4715,24.8004,59.7996,0.0009,8
42,1.0,3.9,7.5009,2.0,2.5,1.4,0.5,6.0003,2.5,40.7077,14.3375,20.9437,20.8736,50.3751,75.4918,44.4715,24.8004,59.7996,0.0009,8
43,1.0,3.9,7.5009,2.0,2.5,1.4,0.5,6.0003,2.5,40.7077,14.3375,20.9437,20.8736,50.3751,75.4918,44.4715,24.8004,59.7996,0.0009,8
44,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0003,2.5,40.7077,14.3376,20.9437,20.8737,50.3751,75.492,44.4715,24.8004,59.7998,0.0009,8
45,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0003,2.5,40.7077,14.3375,20.9437,20.8737,50.3752,75.492,44.4715,24.8004,59.7999,0.0009,8
46,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0003,2.5,40.7077,14.3375,20.9437,20.8737,50.3752,75.492,44.4715,24.8004,59.7999,0.0009,8
47,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0003,2.5,40.7077,14.3375,20.9437,20.8737,50.3752,75.492,44.4715,24.8004,59.7999,0.0009,8
48,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0003,2.5,40.7077,14.3375,20.9437,20.8737,50.3752,75.492,44.4715,24.8004,59.7999,0.0009,8
49,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0003,2.5,40.7077,14.3375,20.9437,20.8737,50.3752,75.492,44.4715,24.8004,59.7999,0.0009,8
50,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0003,2.5,40.7078,14.3376,20.9437,20.8737,50.3752,75.4921,44.4716,24.8004,59.7999,0.0009,8
51,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0003,2.5,40.7078,14.3376,20.9437,20.8737,50.3752,75.4921,44.4716,24.8004,59.7999,0.0009,8
52,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0003,2.5,40.7078,14.3376,20.9437,20.8738,50.3753,75.4921,44.4716,24.8005,59.8,0.0009,8
53,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0001,2.5,40.7078,14.3376,20.9437,20.8738,50.3753,75.4923,44.4717,24.8005,59.8,0.0009,8
54,1.0,3.9,7.5,2.0,2.5,1.4,0.5,6.0001,2.5,40.7078,14.3376,20.9437,20.8738,50.3754,75.4922,44.4716,24.8005,59.8001,0.0009,8
