Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
70,9.0,7.9617,9.0,9.0,9.0,8.9996,6.8406,8.9998,9.0,17.6242,6.4752,26.0412,29.6403,274.3897,67.5795,6.8696,77.8313,17.5099,0.3572,6
71,9.0,5.0031,9.0,8.9998,9.0,8.9999,7.6971,8.998,9.0,33.3564,21.21,28.1722,22.2694,201.2717,80.2933,7.7264,73.4915,4.1337,0.3532,4
72,9.0,7.9982,9.0,9.0,9.0,8.9999,6.9342,8.9998,8.9991,17.2422,7.6997,26.0465,28.8498,266.9613,68.8252,6.9643,77.3961,17.3547,0.3518,6
73,9.0,7.9034,9.0,9.0,9.0,8.9999,6.9342,8.998,8.9991,17.9211,7.6246,26.136,28.8498,267.0866,68.7659,6.96,77.396,16.6965,0.3518,6
74,9.0,7.9034,9.0,8.9999,9.0,8.9999,6.9703,8.998,8.9991,17.8761,8.1235,26.1536,28.5504,264.1816,69.2556,6.996,77.2266,16.5381,0.3496,6
75,9.0,7.8826,9.0,8.9999,9.0,8.9999,6.9703,8.998,8.9991,18.0243,8.1067,26.1702,28.5504,264.1583,69.2519,6.995,77.2268,16.3983,0.3496,6
76,9.0,7.8742,9.0,8.9999,9.0,8.9999,6.9703,8.998,8.9999,18.092,8.0999,26.1902,28.5709,264.1489,69.2523,6.9942,77.2318,16.3422,0.3496,6
77,9.0,7.8742,9.0,8.9999,9.0,8.9999,6.9703,8.998,8.9999,18.092,8.0999,26.1902,28.5709,264.1489,69.2523,6.9942,77.2318,16.3421,0.3496,6
78,9.0,7.8742,9.0,9.0,9.0,8.9999,6.9703,8.998,8.9999,18.092,8.0999,26.1904,28.5712,264.149,69.2526,6.9943,77.2329,16.3422,0.3496,6
79,9.0,7.8742,9.0,9.0,9.0,8.9999,6.9703,8.9981,8.9999,18.092,8.0999,26.1898,28.5712,264.1398,69.2543,6.9943,77.2329,16.3422,0.3496,6
80,9.0,7.8742,9.0,8.9999,9.0,8.9999,6.9703,8.9981,9.0,18.0923,8.0999,26.1903,28.5716,264.1398,69.2541,6.9942,77.232,16.3421,0.3496,6
81,9.0,7.8742,9.0,8.9999,9.0,8.9999,6.9906,8.9981,9.0,18.0667,8.39,26.2001,28.4028,262.4954,69.5333,7.0147,77.1365,16.2533,0.3483,6
82,9.0,7.8067,8.9988,8.9999,9.0,8.9999,6.9929,8.9981,9.0,18.5439,8.3716,26.2543,28.3834,262.2321,69.5532,7.0139,77.1045,15.8017,0.3482,6
83,9.0,7.8748,8.9988,8.9999,9.0,8.9999,7.0059,8.9981,9.0,18.0433,8.6178,26.2073,28.2746,261.2512,69.7455,7.0305,77.0428,16.1901,0.3473,6
84,9.0,7.8748,8.9991,8.9999,9.0,8.9999,7.0207,8.9981,9.0,18.0245,8.837,26.2147,28.1513,260.054,69.9505,7.0455,76.9777,16.1251,0.3463,6
85,9.0,7.876,8.9991,8.9999,9.0,8.9999,7.023,8.9981,9.0,18.0128,8.8725,26.2149,28.1321,259.8696,69.9826,7.0479,76.9668,16.1232,0.3462,6
86,9.0,7.8653,8.9998,8.9999,9.0,8.9999,7.023,8.9981,9.0,18.0886,8.8619,26.2233,28.1321,259.8578,69.9808,7.0473,76.9793,16.0524,0.3462,6
87,9.0,7.8583,8.9998,8.9999,9.0,8.9999,7.023,8.9981,9.0,18.1385,8.856,26.2289,28.1321,259.8501,69.9796,7.0469,76.9792,16.0062,0.3462,6
88,9.0,7.8601,9.0,8.9999,9.0,8.9999,7.023,8.9994,9.0,18.1258,8.8569,26.2184,28.132,259.6929,70.0092,7.0466,76.9828,16.0178,0.3462,6
89,9.0,7.8601,9.0,8.9999,9.0,8.9999,7.023,8.9998,9.0,18.1258,8.8569,26.2152,28.132,259.6353,70.0198,7.0465,76.9828,16.0177,0.3463,6
90,9.0,7.8601,9.0,8.9999,9.0,8.9999,7.023,8.9998,9.0,18.1258,8.8569,26.2152,28.132,259.6353,70.0198,7.0465,76.9828,16.0177,0.3463,6
91,9.0,7.8866,9.0,9.0,9.0,8.9999,7.0444,9.0,9.0,17.91,9.207,26.2037,27.9525,257.8974,70.3294,7.0699,76.8815,16.0981,0.3448,6
92,9.0,7.817,9.0,9.0,9.0,8.9999,7.0444,9.0,9.0,18.4042,9.1474,26.2586,27.9525,257.8211,70.3169,7.0664,76.8815,15.6435,0.3449,6
93,9.0,7.817,9.0,9.0,9.0,8.9999,7.049,9.0,9.0,18.3984,9.218,26.2611,27.9141,257.4488,70.3812,7.0712,76.8597,15.6235,0.3446,6
94,9.0,7.817,9.0,9.0,9.0,8.9999,7.049,9.0,9.0,18.3984,9.218,26.2611,27.9141,257.4488,70.3812,7.0712,76.8597,15.6235,0.3446,6
95,9.0,7.8097,9.0,9.0,9.0,8.9999,7.049,9.0,9.0,18.4501,9.2118,26.2669,27.9141,257.4409,70.38,7.0709,76.8597,15.5767,0.3446,6
96,9.0,7.8086,9.0,9.0,9.0,8.9999,7.049,9.0,9.0,18.4575,9.211,26.2677,27.9141,257.4398,70.3798,7.0708,76.8597,15.57,0.3446,6
97,9.0,7.8086,9.0,9.0,9.0,8.9999,7.049,9.0,9.0,18.4575,9.2109,26.2677,27.9141,257.4398,70.3798,7.0708,76.8598,15.57,0.3446,6
98,9.0,7.8081,9.0,9.0,9.0,8.9999,7.049,9.0,9.0,18.4612,9.2105,26.2681,27.9141,257.4392,70.3797,7.0708,76.8598,15.5667,0.3446,6
99,9.0,7.8086,9.0,9.0,9.0,9.0,7.049,9.0,9.0,18.4577,9.2109,26.2682,27.9141,257.4397,70.3798,7.071,76.8598,15.57,0.3446,6
100,9.0,7.8501,8.9999,9.0,9.0,9.0,7.0614,9.0,9.0,18.1476,9.4404,26.2419,27.8099,256.4748,70.562,7.0859,76.7988,15.7833,0.3437,6
