Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
35,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
36,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
37,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
38,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
39,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
40,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
41,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
42,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
43,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
44,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
45,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
46,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
47,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
48,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
49,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
50,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
51,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
52,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
53,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
54,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
55,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
56,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
57,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
58,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
59,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
60,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
61,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
62,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
63,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
64,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
65,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
66,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
67,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
68,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
69,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
70,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
71,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
72,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
73,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
74,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
75,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
76,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
77,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
78,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
79,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
80,7.86,8.4119,8.564,8.4685,9,8.8307,7.8525,6.1493,9,12.8419,29.6587,40.4539,21.1989,236.2709,34.729,7.8561,53.3058,12.6522,0.2368,3
