Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
41,8.9186,8.949,5.9016,8.995,8.9874,8.9782,8.5414,8.8857,8.9801,8.7585,79.0761,26.4896,14.7404,127.9502,94.5597,9.4218,36.062,16.478,0.2658,4
42,8.9186,8.949,5.9016,8.995,8.9874,8.9782,8.5414,8.8857,8.9801,8.7585,79.0761,26.4896,14.7404,127.9502,94.5597,9.4218,36.062,16.478,0.2658,4
43,8.9186,8.949,5.9016,8.995,8.9874,8.9782,8.5414,8.8857,8.9801,8.7585,79.0761,26.4896,14.7404,127.9502,94.5597,9.4218,36.062,16.478,0.2658,4
44,8.9186,8.949,5.9016,8.995,8.9874,8.9782,8.5414,8.8857,8.9801,8.7585,79.0761,26.4896,14.7404,127.9502,94.5597,9.4218,36.062,16.478,0.2658,4
45,8.9186,8.949,5.9016,8.995,8.9874,8.9782,8.5414,8.8857,8.9801,8.7585,79.0761,26.4896,14.7404,127.9502,94.5597,9.4218,36.062,16.478,0.2658,4
46,8.9186,8.949,5.9016,8.995,8.9874,8.9782,8.5414,8.8857,8.9801,8.7585,79.0761,26.4896,14.7404,127.9502,94.5597,9.4218,36.062,16.478,0.2658,4
47,8.9992,7.0138,8.9838,8.999,8.9899,8.9791,8.6493,8.8854,8.9927,20.8935,67.0467,28.3531,13.5865,129.1993,97.7307,9.2061,67.2376,5.2256,0.2655,4
48,8.9992,7.0138,8.9838,8.999,8.9899,8.9791,8.6493,8.8854,8.9927,20.8935,67.0467,28.3531,13.5865,129.1993,97.7307,9.2061,67.2376,5.2256,0.2655,4
49,8.9992,7.0138,8.9838,8.999,8.9899,8.9791,8.6493,8.8854,8.9927,20.8935,67.0467,28.3531,13.5865,129.1993,97.7307,9.2061,67.2376,5.2256,0.2655,4
50,8.9992,6.9836,8.9838,8.999,8.9899,8.9969,8.6493,8.8036,8.9927,21.1178,67.0065,29.1838,13.5885,136.3769,95.5693,9.302,67.2462,5.1459,0.2583,4
51,8.9992,6.9836,8.9838,8.999,8.9899,8.9969,8.6493,8.8036,8.9927,21.1178,67.0065,29.1838,13.5885,136.3769,95.5693,9.302,67.2462,5.1459,0.2583,4
52,8.9992,6.9836,8.9838,8.999,8.9899,8.9969,8.6493,8.8036,8.9927,21.1178,67.0065,29.1838,13.5885,136.3769,95.5693,9.302,67.2462,5.1459,0.2583,4
53,8.9992,6.9836,8.9834,8.9982,8.9996,8.9987,8.6493,8.8036,8.9927,21.1315,66.9099,29.1964,13.5853,137.378,95.566,9.3093,67.2466,5.1597,0.2572,4
54,8.9992,6.9836,8.9834,8.9982,8.9996,8.9987,8.6493,8.8036,8.9927,21.1315,66.9099,29.1964,13.5853,137.378,95.566,9.3093,67.2466,5.1597,0.2572,4
55,8.9992,6.9836,8.9834,8.9982,8.9996,8.9987,8.6493,8.8036,8.9927,21.1315,66.9099,29.1964,13.5853,137.378,95.566,9.3093,67.2466,5.1597,0.2572,4
56,8.9992,6.9836,8.9834,8.9982,8.9996,8.9987,8.6493,8.8036,8.9927,21.1315,66.9099,29.1964,13.5853,137.378,95.566,9.3093,67.2466,5.1597,0.2572,4
