Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
77,9.0,9.0,8.9986,8.9998,8.9986,8.9446,9.0,9.0,8.9983,7.6553,98.9205,25.8161,10.6412,92.9391,110.7372,9.8076,65.0831,13.4084,0.2702,4
78,8.9103,8.9045,8.9093,8.915,8.9998,8.8459,8.0578,5.0261,8.9963,9.1928,39.8218,44.3164,18.8151,501.1199,33.9184,8.5579,67.8107,18.6968,0.1813,4
79,8.9103,8.9045,8.9093,8.915,8.9998,8.8459,8.0578,5.0261,8.9963,9.1928,39.8218,44.3164,18.8151,501.1199,33.9184,8.5579,67.8107,18.6968,0.1813,4
80,8.9103,8.9969,8.9093,8.915,8.9998,8.8611,8.1454,5.025,8.9963,8.5281,44.0176,44.4935,18.0272,488.2906,35.1048,8.7547,67.2992,18.9984,0.1658,4
81,8.9877,8.9953,5.0015,8.9782,8.9914,8.7412,8.8617,7.1201,8.9847,7.7051,107.6738,34.8428,11.8017,258.831,66.9004,9.5809,30.4249,15.2529,0.2142,4
82,8.8934,8.154,5.0894,8.9519,5.179,8.8402,7.941,5.0001,8.8744,12.0744,68.1031,45.8967,18.0783,143.1829,31.5147,8.6556,30.6152,8.9558,0.2437,2
83,8.8606,8.9605,5.0851,8.9997,8.9602,8.9976,8.7941,5.0083,8.9066,7.9072,101.3871,45.6674,11.6649,370.4145,44.763,10.8854,30.7538,15.0636,0.1899,5
84,9.0,9.0,8.9986,8.9998,8.9991,8.9664,9.0,9.0,8.9985,7.6896,98.9132,26.0668,10.6444,92.9816,110.7389,9.8975,65.0976,13.4109,0.2688,4
85,8.9978,8.8169,8.9987,8.996,8.9986,8.9445,7.8691,5.0121,8.8958,9.5134,31.7613,43.876,18.8231,555.5164,31.7923,8.7312,71.7631,19.4129,0.2159,4
86,8.9978,8.8169,8.9987,8.996,8.9986,8.9445,7.8691,5.0121,8.8958,9.5134,31.7613,43.876,18.8231,555.5164,31.7923,8.7312,71.7631,19.4129,0.2159,4
87,9.0,9.0,8.9986,8.9998,8.9991,8.9664,9.0,9.0,8.9985,7.6896,98.9132,26.0668,10.6444,92.9816,110.7389,9.8975,65.0976,13.4109,0.2688,4
88,9.0,9.0,8.9986,8.9998,8.9991,8.9664,9.0,9.0,8.9985,7.6896,98.9132,26.0668,10.6444,92.9816,110.7389,9.8975,65.0976,13.4109,0.2688,4
89,8.9206,8.0768,8.4802,8.99,5.0266,8.9954,8.0171,5.1396,8.9997,13.3316,59.9616,50.5213,19.596,132.2001,33.934,9.0471,58.2448,7.7557,0.1968,3
90,8.9238,8.8681,8.9989,8.9955,8.9991,8.9838,9.0,5.6114,8.8204,7.4519,98.6195,42.111,8.5418,329.333,53.3437,10.8458,63.8124,12.4473,0.1347,5
91,8.9918,9.0,8.8286,8.9999,8.9926,8.9849,9.0,5.2753,8.7531,6.3965,100.973,41.892,7.6699,362.9203,50.9184,10.9675,61.078,13.7233,0.1763,5
92,9.0,8.9989,8.9986,9.0,8.9991,8.9971,9.0,9.0,8.9985,7.7423,98.9073,26.4199,10.6456,92.9808,110.7411,10.025,65.1178,13.4048,0.2669,5
93,8.9048,8.9056,8.9997,8.5367,8.9991,8.8867,8.8546,8.5166,8.9862,8.249,87.4243,28.1642,10.0772,130.6281,91.0492,9.1886,58.1272,13.1323,0.2242,3
94,8.6015,8.9615,8.6458,8.9794,8.8222,8.954,7.6484,5.0139,8.7828,8.1788,25.9161,41.7923,19.7398,442.0776,28.0931,8.5542,64.5188,20.2393,0.2593,3
95,9.0,8.9989,8.9986,8.8129,8.9991,8.9981,9.0,5.5566,8.9985,7.661,100.1067,45.6319,9.9393,350.7484,52.7219,10.7199,61.8911,13.5896,0.0994,5
96,8.6292,8.0585,5.0114,8.7635,8.7479,8.9976,8.9455,5.0193,8.9875,13.7851,113.6574,48.6818,11.0408,264.4386,46.002,10.9389,26.5258,7.353,0.2178,6
97,9.0,8.9989,8.9986,9.0,8.9992,8.9971,9.0,8.8923,8.9985,7.7384,98.9371,27.1967,10.6475,101.2712,107.657,10.0617,65.1158,13.418,0.2551,5
98,9.0,9.0,8.9777,9.0,8.9984,8.997,8.7147,8.997,8.9999,8.1224,76.6209,26.2332,13.1255,116.4838,102.9172,9.4772,66.7793,15.3019,0.2378,4
99,8.7181,8.9911,5.0665,8.9998,8.9934,8.9993,8.9843,5.0088,9.0,8.0159,117.1237,47.6437,11.687,314.7321,48.0643,11.2413,29.7816,13.684,0.1925,5
100,8.9999,8.9062,8.7101,8.6891,8.8131,8.9697,8.7939,8.4578,8.9985,8.4512,87.0913,29.9272,11.1277,136.5956,89.2435,9.532,56.5585,13.5627,0.2043,3
