Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
29,8.9998,8.9604,8.9999,8.9999,8.9567,8.9971,8.9696,5.0464,8.9974,7.8948,97.3623,47.4502,10.9316,375.1,49.3026,10.8261,65.2201,13.506,0.0763,6
30,8.9998,8.9933,8.9448,8.9998,8.9567,8.9971,8.9696,5.0464,8.9974,7.7044,97.9222,47.4058,10.9361,375.1569,49.2977,10.8369,64.3111,13.7841,0.0822,5
31,8.9998,8.9933,8.9448,8.9998,8.9567,8.9971,8.9696,5.0464,8.9974,7.7044,97.9222,47.4058,10.9361,375.1569,49.2977,10.8369,64.3111,13.7841,0.0822,5
32,8.9998,8.9933,8.9448,8.9998,8.9567,8.9971,8.9696,5.0418,8.9974,7.7043,97.9226,47.4201,10.9361,375.3821,49.2685,10.8374,64.311,13.7843,0.0822,5
33,8.9998,8.9933,8.9448,8.9998,8.9567,8.9971,8.9696,5.0418,8.9974,7.7043,97.9226,47.4201,10.9361,375.3821,49.2685,10.8374,64.311,13.7843,0.0822,5
34,8.9998,8.9933,8.9448,8.9998,8.9567,8.9971,8.9696,5.0418,8.9974,7.7043,97.9226,47.4201,10.9361,375.3821,49.2685,10.8374,64.311,13.7843,0.0822,5
35,8.9998,8.9933,8.9448,8.9998,8.9567,8.9971,8.9696,5.0418,8.9974,7.7043,97.9226,47.4201,10.9361,375.3821,49.2685,10.8374,64.311,13.7843,0.0822,5
36,8.9967,8.9933,8.9448,8.9998,8.9567,8.9971,8.9864,5.0418,8.9974,7.682,99.3512,47.4387,10.8006,371.9003,49.5859,10.8727,64.179,13.6625,0.0843,5
37,8.997,8.9271,8.7518,8.9992,8.9292,8.8167,8.8185,5.1742,8.9997,8.0486,87.1016,44.3248,12.2823,387.1352,47.2014,9.7884,62.1369,14.2194,0.0717,5
38,8.9967,8.9933,8.9448,8.9998,8.9567,8.9971,8.9864,5.0418,8.9974,7.682,99.3512,47.4387,10.8006,371.9003,49.5859,10.8727,64.179,13.6625,0.0843,5
39,8.9967,8.9933,8.9448,8.9998,8.9567,8.9971,8.9864,5.0418,8.9974,7.682,99.3512,47.4387,10.8006,371.9003,49.5859,10.8727,64.179,13.6625,0.0843,5
40,8.9967,8.9933,8.9448,8.9998,8.9567,8.9971,8.9864,5.0418,8.9974,7.682,99.3512,47.4387,10.8006,371.9003,49.5859,10.8727,64.179,13.6625,0.0843,5
41,8.9967,8.9933,8.9448,8.9998,8.9567,8.9971,8.9864,5.0418,8.9974,7.682,99.3512,47.4387,10.8006,371.9003,49.5859,10.8727,64.179,13.6625,0.0843,5
42,8.9967,8.9933,8.9448,8.9998,8.9567,8.9971,8.9864,5.0418,8.9974,7.682,99.3512,47.4387,10.8006,371.9003,49.5859,10.8727,64.179,13.6625,0.0843,5
43,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
44,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
45,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
46,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
47,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
48,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
49,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
50,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
51,8.9967,8.9933,8.9871,8.998,8.9786,8.9971,8.9864,5.0419,8.998,7.6921,98.7473,47.4197,10.7977,375.5917,49.5905,10.8656,64.8862,13.7,0.084,5
