Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Fitness,Nc
85,8.9922,8.8343,6.8836,8.7313,8.8523,8.9413,8.9987,7.3592,8.9993,8.7146,114.9551,36.7623,9.7799,205.5626,72.633,10.3217,36.5966,12.3623,0.1877,4
86,8.9922,8.8343,6.8836,8.7313,8.8523,8.9413,8.9987,7.3592,8.9993,8.7146,114.9551,36.7623,9.7799,205.5626,72.633,10.3217,36.5966,12.3623,0.1877,4
87,8.9922,8.8343,6.8836,8.7313,8.8523,8.9413,8.9987,7.3592,8.9993,8.7146,114.9551,36.7623,9.7799,205.5626,72.633,10.3217,36.5966,12.3623,0.1877,4
88,8.9922,8.8343,6.8836,8.7313,8.8523,8.9413,8.9987,7.3592,8.9993,8.7146,114.9551,36.7623,9.7799,205.5626,72.633,10.3217,36.5966,12.3623,0.1877,4
89,8.6742,8.9587,8.9037,8.9943,8.9571,8.968,8.6521,5.1149,8.9968,8.3055,72.0754,46.4452,14.4666,342.2891,43.0383,10.0764,64.5139,14.5467,0.0629,5
90,8.9999,7.4821,8.0909,8.9878,8.9998,8.9514,8.9968,5.0352,8.9947,17.2331,101.0014,48.4513,10.6831,376.4605,49.2919,10.7027,51.9327,5.699,0.1624,6
91,8.9922,8.8343,6.8836,8.7313,8.8523,8.9413,8.9987,7.3592,8.9993,8.7146,114.9551,36.7623,9.7799,205.5626,72.633,10.3217,36.5966,12.3623,0.1877,4
92,8.9922,8.8343,6.8836,8.7313,8.8523,8.9413,8.9987,7.3592,8.9993,8.7146,114.9551,36.7623,9.7799,205.5626,72.633,10.3217,36.5966,12.3623,0.1877,4
93,8.9922,8.8343,6.8836,8.7313,8.8523,8.9413,8.9987,7.3592,8.9993,8.7146,114.9551,36.7623,9.7799,205.5626,72.633,10.3217,36.5966,12.3623,0.1877,4
94,8.9922,8.8338,6.8836,8.9813,8.8523,8.4802,8.9987,6.0279,8.9993,8.0018,114.417,37.271,10.7726,298.0947,57.0697,8.9411,39.6716,12.5479,0.1711,4
95,8.8759,8.9195,8.0693,8.9557,8.9962,8.7058,8.243,8.1298,8.9874,8.7581,52.3037,28.2552,17.3389,219.8419,70.9951,7.9291,55.1286,17.5878,0.2017,3
96,8.8759,8.9195,8.0693,8.9557,8.9962,8.7058,8.243,8.1298,8.9874,8.7581,52.3037,28.2552,17.3389,219.8419,70.9951,7.9291,55.1286,17.5878,0.2017,3
97,8.9972,8.9843,5.0849,8.8521,8.9599,8.3316,8.9833,5.0524,8.9876,7.0261,119.6745,38.1355,10.2806,372.5435,48.4487,8.5779,28.4929,14.309,0.2326,4
98,8.9972,8.9843,5.0849,8.8521,8.9599,8.3316,8.9833,5.0524,8.9876,7.0261,119.6745,38.1355,10.2806,372.5435,48.4487,8.5779,28.4929,14.309,0.2326,4
99,8.9998,8.9984,6.3506,8.9958,8.999,8.8035,8.0614,7.0774,8.9159,8.3086,50.1874,34.0028,17.6983,370.0554,51.4664,8.4414,40.9307,20.5552,0.2114,4
100,8.9998,8.9984,6.3506,8.9958,8.999,8.8035,8.0614,7.0774,8.9159,8.3086,50.1874,34.0028,17.6983,370.0554,51.4664,8.4414,40.9307,20.5552,0.2114,4
