Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
32,3.8439,5.0,5.0,0.0,1.6455,5.0,3.4494,5.0,3.364,54.211239,90.934287,79.318998,43.146003,80.479114,121.723723,126.413827,49.986199,58.657065,0.5532,0.1445,3
33,4.5732,5.0,5.0,0.0,0.6111,4.5654,3.993,5.0,2.505,55.893467,89.452616,80.29739,39.491342,98.139001,115.881711,124.169276,46.095577,65.753669,0.5907,0.143,4
34,5.0,4.4594,5.0,0.0,1.3408,3.7037,4.894,5.0,2.3511,65.582744,92.734091,72.835238,28.722518,102.968041,98.047977,124.71683,48.978271,73.727688,0.6571,0.1844,6
35,4.2602,5.0,5.0,0.0,0.5606,5.0,3.1195,4.9421,3.1816,49.169336,92.464416,83.005108,45.523203,89.758728,131.595779,125.129595,50.381279,59.868991,0.6067,0.1321,4
36,5.0,5.0,5.0,0.0,1.2983,3.6917,5.0,4.4732,2.5096,68.255637,84.107697,78.25476,41.905965,98.292114,95.853629,126.369165,49.61924,74.556375,0.6606,0.1155,5
37,4.5496,5.0,5.0,0.0,1.3611,5.0,3.1996,5.0,2.6358,51.367745,91.893036,83.975684,46.175989,101.281057,129.045264,123.475648,46.06183,61.056488,0.74,0.1331,5
38,4.8921,5.0,5.0,0.0,1.3195,5.0,3.4161,5.0,3.1357,50.685614,94.786553,88.154781,41.812025,98.101144,130.45639,122.045393,52.122833,64.138312,0.6545,0.1246,4
39,4.2401,5.0,4.4407,0.0,1.2601,5.0,3.3335,5.0,2.5232,51.453357,88.034343,82.7358,46.668521,96.114543,125.812745,113.501598,50.471336,60.826655,0.5925,0.1172,4
40,4.4294,4.4335,5.0,0.0,1.2614,5.0,3.1538,5.0,2.7877,48.752736,93.573414,77.484251,40.923128,96.685872,132.534003,121.497809,45.460164,55.447236,0.6402,0.1676,3
41,4.4496,5.0,5.0,0.0,1.2964,5.0,3.2053,4.4217,2.7645,50.252785,82.96722,82.358278,55.338395,93.674793,129.659791,121.749719,43.45724,55.192367,0.6435,0.1471,4
42,5.0,5.0,5.0,0.0,1.5336,3.7406,4.7115,5.0,1.9235,65.745112,89.619525,77.000759,35.168458,108.509162,94.796682,125.435945,46.052904,76.849391,0.7016,0.158,5
43,4.6721,5.0,5.0,0.0,1.7937,5.0,2.6457,5.0,2.6955,46.873974,92.244756,83.278962,46.156808,102.717047,128.917255,120.316153,44.671933,60.478996,0.5921,0.1499,5
44,5.0,5.0,5.0,0.0,2.609,3.7126,5.0,4.4681,4.5369,67.223985,92.967668,80.852318,31.254269,64.267604,88.760936,125.489992,70.094353,78.635376,0.6175,0.1907,6
45,4.2316,5.0,5.0,0.0,0.5361,3.0691,4.6295,5.0,2.6165,68.065631,93.738629,69.305349,37.027601,95.314525,89.963797,135.155896,53.479071,80.662911,0.6212,0.1371,4
46,4.536,5.0,5.0,0.0,0.0618,2.5837,5.0,4.9974,4.4491,65.575038,102.636565,73.260782,21.197193,65.357675,84.504041,134.625017,75.656735,89.614237,0.5333,0.2416,5
47,4.4737,5.0,5.0,0.0,1.4597,5.0,3.8569,5.0,2.4863,56.112066,87.688117,82.667314,42.306794,97.057455,121.039298,122.649113,43.474279,60.097441,0.58,0.1498,4
48,4.402,5.0,5.0,0.0,1.1937,4.5567,3.1896,5.0,2.8654,51.871268,94.096083,79.360592,44.61517,97.633265,121.480387,126.359218,49.428916,65.875587,0.5568,0.1178,3
49,4.8875,5.0,5.0,0.0,1.3074,3.8067,4.5935,5.0,2.5032,64.181126,92.159699,77.947755,35.280807,102.472417,99.102808,127.040065,50.592983,76.767188,0.6308,0.144,6
50,5.0,5.0,5.0,0.0,1.8365,3.3296,5.0,4.9425,2.285,71.188177,90.982206,75.478837,34.437465,105.131045,86.413161,128.443868,50.440691,81.524284,0.6313,0.1527,5
51,5.0,5.0,5.0,0.0,1.1281,3.4776,5.0,5.0,2.1145,70.211726,92.037293,77.543346,34.598084,107.760392,93.019048,129.525389,50.78418,81.096209,0.6014,0.1473,5
52,3.6422,4.8062,1.619,1.9627,2.6972,2.3799,1.9972,3.8058,3.3756,43.40108,73.869326,61.204975,66.331295,75.95206,83.740298,75.655835,79.397266,77.752833,0.5494,0.1504,5
53,4.4082,3.8229,4.58,4.3732,0.7147,1.4828,2.7426,3.3071,1.396,35.267621,51.234923,51.051797,72.443691,106.054372,81.116838,78.035356,52.645166,70.088287,0.4787,0.2188,3
54,3.7124,1.9334,4.4821,1.1919,4.8165,4.6788,1.0941,0.9448,0.0981,54.657088,52.913515,40.199952,93.066363,96.140588,106.494485,94.718974,14.496254,17.096189,0.4982,0.4085,3
55,4.7971,2.8032,3.2657,2.556,4.3788,4.7341,0.3823,4.0784,3.9615,35.167128,79.20686,64.013336,51.002547,78.750463,109.639118,63.778105,65.882697,48.832823,0.4511,0.2082,3
56,5.0,4.9564,4.9336,0.0,1.532,4.1422,5.0,4.8817,2.1094,68.087155,86.288817,80.516456,35.954467,103.241298,98.980007,123.05471,47.002488,72.609085,0.5796,0.1508,7
57,5.0,4.9338,4.9656,0.0079,1.5146,3.5479,5.0,5.0,2.7835,69.920643,94.547723,78.314187,32.26506,100.252503,93.663198,128.867707,56.087687,81.240615,0.6213,0.1487,5
58,1.6856,1.724,4.4666,0.6099,2.7992,4.9643,2.7184,0.2498,0.6505,54.39936,50.048722,39.737966,92.623308,74.696473,132.038269,108.303523,18.273343,8.07154,0.5015,0.4362,3
59,5.0,4.8985,4.9292,0.108,1.5974,3.6019,4.7039,4.7953,2.2814,65.124368,88.588064,75.594738,37.122402,104.009493,94.50997,123.923354,48.806635,76.290342,0.5695,0.1409,5
60,4.6914,5.0,5.0,0.0,1.4474,3.7372,5.0,5.0,2.3381,70.804424,89.979325,76.172523,34.763612,99.757309,92.454895,129.578657,49.690107,76.919387,0.6341,0.1499,4
61,2.8103,2.5687,0.0187,0.1278,1.7087,3.85,4.9799,3.127,4.2302,61.943116,72.404288,56.772272,49.423704,34.49453,106.914685,78.918771,87.927248,51.238627,0.518,0.2604,5
62,1.8484,1.8818,1.8079,1.1979,2.1496,0.9012,1.6685,2.7236,4.0882,39.195998,77.614558,29.605084,62.297,45.842129,96.142355,83.083191,78.978618,55.060245,0.4478,0.3101,5
63,1.4605,2.4667,0.2547,4.0061,4.1454,0.5333,1.953,4.7011,4.8991,43.605733,81.61415,34.471074,43.52197,39.54372,52.003081,53.119647,107.847779,79.844518,0.4954,0.3502,3
64,5.0,5.0,4.7833,0.0,1.2213,3.8754,5.0,5.0,2.5113,68.435945,91.380362,81.409675,33.842147,101.774999,98.274322,123.603349,55.16424,78.710421,0.5872,0.1412,7
65,3.8602,0.927,0.2509,3.1886,4.6823,2.1236,1.5045,0.5614,0.4744,47.912693,44.809995,31.347546,94.013475,98.054049,71.281097,44.249627,54.418392,47.090611,0.48,0.3192,1
66,2.8246,2.793,1.6886,1.6741,0.5992,2.3799,0.0237,3.2107,2.7518,34.96988,75.337648,42.686099,70.734253,78.70935,114.327158,79.113588,70.762437,56.660056,0.4847,0.2315,5
67,3.1008,2.7515,3.2084,3.0961,1.3238,3.6622,0.3227,4.3198,0.8295,35.621619,73.331838,48.668172,65.479982,103.707394,117.658318,78.74726,56.01085,53.286244,0.5535,0.2122,5
68,1.3862,2.1822,0.281,1.0914,4.448,1.8508,2.1042,1.842,1.9645,59.117525,57.366962,23.119884,85.912599,71.273219,67.644763,72.994389,53.432604,45.558423,0.4235,0.3111,1
69,5.0,5.0,5.0,0.0,1.0983,3.962,4.5331,5.0,1.8931,62.454317,89.602314,78.716099,36.366427,109.213861,101.833651,124.584161,45.444386,74.467118,0.5852,0.1541,6
