Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y,Fitness,Nc
83,1.642,0.5274,2.1213,3.2421,0.6277,0.1429,1.6567,2.9336,2.8359,35.5205,65.2077,26.5209,71.1025,69.2747,97.0426,71.1273,73.258,54.9421,0.2399,0.2927,3
84,3.117,0.4833,0.7335,2.9336,2.0701,3.8356,0.819,1.2354,1.7327,31.7857,49.4013,43.3876,90.6395,82.5975,126.562,52.2205,60.3418,32.9926,0.3627,0.3229,2
85,2.4461,3.172,0.2443,1.7643,4.9713,4.9418,1.0484,2.1789,4.151,51.2181,59.5152,55.5997,86.9683,45.5171,102.6598,60.93,70.6485,33.5184,0.2876,0.2896,3
86,0.5348,2.4448,2.0953,3.773,0.0319,1.3162,1.3847,2.3757,0.9434,35.8988,46.3608,29.2907,89.8598,80.6843,91.3103,64.252,61.6155,52.0679,0.298,0.3011,1
87,1.3692,4.6049,3.2799,2.374,2.8361,1.4528,3.1576,4.7768,2.0478,66.2608,82.0926,46.0696,62.4207,89.1392,65.2965,106.8634,65.8762,81.3925,0.2007,0.1793,6
88,1.6268,1.6435,0.3105,1.9528,1.9667,3.1204,2.0806,0.0411,3.1307,38.2384,53.149,35.2568,83.8696,51.4229,111.3563,66.0068,66.3813,35.7651,0.3292,0.3343,3
89,1.4399,4.4799,1.0854,0.2365,1.6196,3.8025,0.245,4.07,2.9997,41.7794,77.5672,57.9124,70.4038,68.6977,113.66,85.4272,71.8656,58.9355,0.209,0.1824,5
90,0.7154,4.8067,1.0595,3.1684,2.7089,3.8745,4.6888,0.4648,2.6581,73.547,33.3224,65.2046,107.7066,54.6831,83.3439,74.3695,74.6172,54.8702,0.3142,0.2551,3
91,4.555,2.6111,0.3529,2.4992,0.0268,0.2103,1.5276,3.3417,3.5918,24.2336,77.8727,49.4028,53.258,79.28,103.2684,56.8874,88.1929,72.6343,0.2268,0.2593,4
92,0.6875,0.3592,3.1107,2.2624,2.3293,1.4447,0.3346,1.2463,4.0231,36.9205,66.2558,22.3598,76.9706,42.986,100.0484,88.1335,67.4221,42.1619,0.3092,0.3601,4
93,4.6363,3.4633,3.6119,2.8389,3.5089,3.1446,1.2341,2.2881,1.4259,40.8036,56.4819,52.98,85.1646,106.8922,95.9861,74.2829,46.4089,53.3684,0.2228,0.2115,3
94,1.2229,1.7431,1.8795,0.3308,1.543,4.921,4.2784,4.9628,2.0214,60.9832,83.5502,51.6742,38.313,70.8863,123.8241,87.0369,61.7521,40.0863,0.2365,0.2378,4
95,2.4375,0.6985,1.8184,3.3895,4.9042,3.6142,3.13,0.7806,3.5216,59.6488,45.9684,36.4053,89.3652,54.2177,75.4391,55.6394,67.7945,37.568,0.3259,0.327,2
96,2.6994,2.8496,1.6957,2.7842,0.1954,0.6604,4.4524,3.3579,2.6596,59.7405,66.9063,43.2112,62.5825,71.8963,82.3334,79.721,80.9013,70.1259,0.1527,0.1859,3
97,4.0423,0.9513,0.3415,4.2537,2.6116,2.6116,4.6269,1.8489,3.0309,49.2729,40.2882,48.4741,70.5655,67.1149,79.8665,35.7235,84.181,56.8553,0.3083,0.3017,2
98,0.7733,1.6109,0.3018,3.975,2.9691,4.855,3.545,4.6674,3.0744,50.6299,64.1001,53.4302,56.2435,62.6153,106.3508,50.109,82.3901,45.9012,0.2258,0.2411,3
99,4.8388,1.7867,1.8622,2.6526,3.3278,3.9252,1.1639,0.1211,3.2001,28.286,53.7645,55.4572,79.9968,79.537,118.7816,47.0797,64.5506,39.5681,0.3089,0.3001,2
100,3.7184,1.1499,1.9334,3.2748,2.6705,1.6684,4.3014,2.9683,1.9353,55.2528,56.9988,38.4158,62.1514,83.5487,76.5387,61.1738,68.6613,59.7556,0.1849,0.2208,2
