Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y,Fitness,Nc
56,4.1037,7.0966,3.9611,1.9041,1.6494,3.1567,3.7003,1.9413,6.077,0.477,3.2535,0.7389,10.6792,5.3585,1.4054,2.9818,0.7653,2.8939,0.7495,0.8006,0
57,6.2853,5.826,5.8895,1.0378,4.9196,3.3933,7.7686,3.2993,2.806,8.047,0.9456,19.1634,2.382,0.1224,21.9878,11.0966,0.0416,19.7972,2.2597,0.6946,1
58,4.8756,6.7585,4.4142,1.2143,0.8346,3.4217,7.6136,4.6949,2.6289,40.9338,0.0518,13.8754,0.2968,0.0542,27.1641,6.9904,0.2896,4.5961,9.6675,0.7674,1
59,7.9249,4.3298,3.589,3.0642,4.3286,3.4391,7.6927,4.4699,7.8407,0.0707,6.7902,28.5197,19.7614,18.6909,1.172,27.6783,1.1705,25.8997,0.6138,0.5975,2
60,3.2396,7.3061,5.5405,1.8859,2.5311,3.8554,3.8067,2.2767,6.0644,0.6581,3.6192,0.663,17.7147,3.8291,4.0223,3.3113,0.885,5.1161,0.7519,0.7739,1
61,4.3155,4.1298,2.3044,3.0049,2.3669,2.3189,4.1808,2.3723,2.2759,0.8353,0.4119,1.274,0.6038,-0.0053,0.1646,3.8065,0.0131,2.0768,0.91,0.8911,1
62,5.615,2.849,4.2054,4.1495,2.1525,4.7609,3.4571,3.0785,6.2283,0.0226,2.7757,0.6239,21.2677,2.7265,0.2832,7.3703,0.2697,1.8224,0.8152,0.8426,0
63,7.8805,4.2095,5.6593,4.8899,3.8545,2.7635,3.1293,3.1958,6.0495,0.3468,5.0788,0.9686,14.4262,0.7367,0.1429,5.3985,1.0136,1.9672,0.7482,0.7958,0
64,7.4295,6.3507,4.7043,4.7215,2.5987,2.572,7.7721,3.8352,5.6764,1.3208,4.1834,25.5692,5.5643,1.8288,2.3438,20.6922,0.2096,8.2352,0.8231,0.6991,3
65,3.4752,7.7065,5.2947,0.0253,1.4497,2.2194,5.8591,0.2286,4.1988,3.5274,1.7613,6.016,3.1556,3.1876,21.4343,1.736,1.2738,6.3999,1.3961,0.7765,1
66,7.3875,3.6828,7.1467,1.7648,2.054,3.6085,5.0283,4.3357,5.0517,0.645,0.5,4.9777,5.9761,0.727,16.3453,2.8242,0.0489,3.8203,0.7992,0.8205,1
67,6.7927,2.637,4.7733,0.4123,2.8623,3.0167,6.4575,0.0318,7.3834,0.168,6.4567,18.1472,22.7468,39.337,8.8279,5.7433,13.0836,15.5025,0.5542,0.5221,1
68,4.8448,2.002,6.8477,0.8791,1.0358,3.6395,7.3671,1.6668,4.1185,6.0004,0.4097,21.7918,4.8114,2.3355,54.3713,3.5424,0.1019,9.2255,1.8435,0.7204,2
69,2.9939,2.1758,7.9127,3.6156,3.3484,2.1914,6.3775,1.1278,4.3699,0.7644,2.4935,15.6317,9.4577,0.6392,11.7877,3.9906,3.1387,20.7048,0.6908,0.6897,1
70,2.8985,2.2313,5.0469,3.5105,3.5987,4.9655,6.9044,1.0085,7.8937,0.1113,11.2368,14.4535,63.3757,29.1228,3.5394,19.5726,15.3205,26.1527,0.5298,0.4724,4
71,4.3187,6.419,2.4729,4.514,2.4634,2.2723,3.5721,3.1811,7.2711,1.0247,6.7058,1.0249,13.6437,6.3787,-0.1158,7.3025,1.321,3.7779,0.7559,0.7344,1
72,5.8653,3.3362,7.5427,2.015,4.5204,2.587,3.0437,2.8316,6.017,0.7742,2.8789,1.1744,17.0443,1.818,3.0819,1.4088,1.5702,10.2444,0.8041,0.7968,1
73,3.6896,2.1326,3.2115,2.6565,1.5666,3.7683,4.2693,1.105,3.7114,0.3345,0.8482,1.4669,5.0788,0.8509,1.0777,3.9163,0.2815,2.3585,0.8454,0.8694,0
74,7.4684,6.0636,7.8865,2.915,1.1204,4.8705,2.8931,3.389,5.0531,1.668,1.1356,0.155,12.1929,0.123,11.0029,2.0041,0.042,0.5512,1.056,0.8503,1
75,6.9194,7.6427,4.4642,2.652,0.1361,4.8146,4.9204,3.4103,2.7157,31.2215,0.2701,1.035,1.3648,-0.0551,8.8143,5.9377,0.13,0.4066,7.6263,0.8612,1
76,2.5753,3.0057,5.0788,1.2259,2.3229,2.1624,6.641,1.3663,5.3316,0.3332,1.7237,16.4713,6.9283,7.1695,10.6186,3.5339,1.8626,21.0458,0.6599,0.6888,0
77,4.0845,3.225,4.3025,0.578,3.7714,3.7553,6.2214,3.242,4.9623,0.2597,1.0217,8.8313,8.0144,4.1225,7.7244,6.7491,0.1674,18.2642,0.7254,0.7464,0
78,2.3503,7.7866,7.4749,0.0179,4.4495,3.9595,2.6626,3.0845,6.0348,0.7694,2.7914,0.1461,24.0195,2.6984,10.2694,1.104,0.7726,12.8146,0.7716,0.7692,1
79,5.5756,2.8021,3.0776,3.8022,0.7289,4.065,4.3701,3.9705,5.0166,0.1849,0.6154,1.7594,5.2986,0.9743,0.4511,6.6009,0.0245,1.464,0.8595,0.8778,0
80,2.7391,6.655,4.5521,1.9041,2.257,2.2434,6.178,4.9973,6.5179,0.5617,1.517,9.4666,6.2459,5.5557,4.6114,5.497,0.0041,20.3821,0.6872,0.7287,1
81,7.3133,3.1209,7.5424,3.5497,4.0766,2.5386,2.2034,3.4624,3.348,0.2022,0.7571,0.2101,4.1181,-0.1061,1.5194,1.0762,0.0473,1.7465,0.9165,0.9243,0
82,4.0495,6.3732,3.4807,3.7348,4.1581,3.4656,6.829,0.054,4.4118,1.1662,8.6435,9.2231,11.6632,2.3664,1.0768,19.6966,8.652,9.6403,0.7609,0.6502,3
83,4.7337,4.1102,2.7252,4.2074,4.021,3.2292,3.1857,0.9706,2.6535,0.1778,2.3694,0.2574,4.0949,-0.0195,-0.0923,6.3335,0.9967,1.809,0.8484,0.8683,0
84,7.2093,7.9031,3.8946,1.274,0.4741,4.0804,7.1534,4.4807,2.74,47.1325,0.1014,8.7833,0.3162,0.0471,21.7443,8.8629,0.3916,1.0767,11.0703,0.7915,1
85,7.3285,2.7836,6.6835,0.2204,3.8765,4.917,2.3716,3.1094,2.6463,0.4942,0.151,0.0193,5.0458,-0.0617,9.7141,0.9634,0.0427,1.1788,0.8413,0.8934,0
86,3.6534,6.4349,3.9596,0.0961,0.7769,2.1683,4.7451,0.3227,3.5012,2.2894,0.7373,2.3925,1.4091,1.5745,9.2062,0.99,0.3353,2.766,1.214,0.8674,1
87,4.5985,5.4675,3.5462,3.7936,3.0884,4.083,2.8918,2.9951,5.8707,0.2295,3.842,0.1794,16.645,1.7436,0.0673,6.5168,0.4783,2.3495,0.7772,0.8082,0
88,2.835,2.2587,3.1076,0.4719,4.6389,4.8885,5.7395,4.7747,5.01,0.0985,0.5717,4.5698,10.9612,3.6715,3.2474,9.8158,-0.0029,22.3018,0.7571,0.7929,0
89,4.0837,5.3296,6.26,0.7769,3.3162,3.6142,5.3661,4.089,3.0326,4.5787,0.2167,3.4272,2.4919,0.0101,18.5113,3.0231,0.0136,8.6332,1.6783,0.8286,1
90,6.5396,5.8427,5.9821,1.3364,2.5409,3.2402,6.6681,2.6545,2.7625,12.6567,0.5111,10.1739,1.4394,0.0581,23.1342,5.247,0.0314,4.658,3.4179,0.7839,1
91,5.3856,3.5857,7.8397,1.6543,0.2188,2.0801,6.1144,0.6061,6.5966,0.4467,2.6289,16.4135,11.417,11.5261,32.3654,1.457,2.7416,8.0775,0.5789,0.6409,0
92,6.6689,6.8739,3.7412,1.1495,0.0578,3.2199,5.3656,3.8682,2.4951,19.1971,0.0429,2.8905,0.1371,-0.009,10.6507,2.9097,0.2957,0.8051,4.9737,0.8735,1
93,6.3966,3.0093,5.6957,2.2146,1.9153,4.676,7.9273,4.0293,7.4163,0.3679,2.5036,28.8574,22.0134,17.1526,19.5297,15.6249,0.1859,16.7303,0.4837,0.5384,2
94,7.3181,2.4556,4.8048,0.3846,2.8943,2.5578,2.864,4.4542,7.4756,5.5517,1.1869,1.2735,11.9113,11.3051,1.2591,0.9767,0.1112,5.8197,1.8764,0.814,1
95,6.5591,3.3169,4.6287,1.4977,0.9361,2.273,3.3798,4.707,6.9481,0.2693,0.6359,1.8332,5.9484,6.0747,1.6664,1.0552,0.0256,2.8533,0.8569,0.8716,0
96,7.0104,2.2811,4.7033,0.4073,4.6855,2.1615,6.4916,1.0555,3.5347,0.1083,1.4051,16.3531,2.8737,1.7404,7.0964,4.6813,1.8718,15.3916,0.7635,0.7845,0
97,4.7201,7.3847,7.0494,1.7412,0.761,4.5598,5.0488,0.6274,7.1135,1.1072,6.1607,2.7756,31.2397,13.7008,22.5662,3.9225,3.424,3.6752,0.6629,0.6136,1
98,7.8916,2.524,7.8314,2.402,3.3406,2.0504,7.5311,0.4227,2.4949,6.0542,1.2765,30.5264,1.9432,0.0321,29.1942,4.6603,1.3298,8.9613,1.8721,0.7209,2
99,5.7303,4.0721,7.45,1.5137,1.6701,2.5302,2.5295,2.6369,6.9307,0.4815,1.9456,0.6546,15.3994,5.0792,5.9631,0.4796,0.5662,3.7319,0.7702,0.819,0
100,5.0708,4.5049,4.7863,2.5094,1.9554,3.6946,7.9911,3.7901,2.3243,30.1951,0.1882,19.5612,0.8414,0.018,18.3286,11.4192,0.0355,6.4154,7.2307,0.7508,1
