Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
32,3.1324,3.261,2.0,5.0,5.0,3.0168,8.0,0.0,6.3418,0.139392,17.140222,27.267724,25.957703,15.151547,0.015503,37.831791,30.552402,31.678955,0.3809,0.467,4
33,3.2788,3.3577,2.0,5.0,5.0,3.325,8.0,1.6306,8.0,0.743076,19.079513,29.164374,40.526789,30.972745,-0.02086,43.583578,22.674677,44.586061,0.4065,0.3427,5
34,5.6479,2.0,2.0,5.0,5.0,3.0392,8.0,0.0,8.0,2.009846,24.751057,36.546728,42.383509,40.244598,-0.077833,42.505299,47.976903,32.17613,0.5951,0.358,6
35,3.5745,2.0,2.0,5.0,5.0,2.7369,6.3886,0.0,8.0,6.399899,22.579203,15.143832,45.137486,33.284332,-0.172228,26.01416,48.511819,28.472224,0.4715,0.3884,5
36,4.2038,3.3733,3.5367,5.0,5.0,3.823,8.0,0.0,8.0,0.321129,26.836153,29.421081,59.30322,34.113968,0.281375,41.008051,48.438777,37.231925,0.5185,0.3622,6
37,4.7642,3.9362,2.0,5.0,5.0,2.0,8.0,0.0,8.0,1.894519,27.810201,36.708681,32.774357,37.288304,-0.068539,36.563308,52.5536,39.476104,0.4749,0.3599,6
38,3.142,2.7472,2.0,3.6224,5.0,3.0995,8.0,0.0,8.0,1.465147,20.794059,31.958333,43.379496,50.732079,0.16756,32.725073,46.260147,50.648795,0.4543,0.335,7
39,2.0,4.1166,2.9164,5.0,5.0,3.9295,6.6505,0.0,8.0,0.888891,26.629039,11.24332,65.51611,30.552991,-0.0218,31.916141,48.219295,30.816363,0.4187,0.4015,6
40,5.0011,2.8433,2.0,5.0,5.0,5.0,8.0,0.0,8.0,0.266855,27.272855,24.124252,68.626818,41.310317,0.020004,59.948307,43.373129,24.325922,0.4917,0.4057,5
41,4.5621,2.0,2.0,5.0,3.4376,3.3709,8.0,0.0,8.0,0.421064,18.940118,33.359543,39.465267,41.818077,0.053833,36.533037,32.412343,22.00499,0.5128,0.3916,5
42,2.0,4.4948,8.0,0.0,5.0,2.0,8.0,0.0,8.0,0.538086,12.182853,41.949291,41.34876,48.26359,37.911047,4.999087,41.732473,132.426204,0.4517,0.2095,6
43,5.1028,2.0,8.0,0.0,5.0,2.0,8.0,0.0,8.0,0.939509,10.181298,54.221872,37.442964,50.364503,34.864127,5.053431,38.06429,104.488309,0.4105,0.2233,6
44,4.9884,4.9455,8.0,0.0,5.0,5.0,8.0,0.0,8.0,0.483369,14.539736,27.498191,74.457329,49.324178,55.748141,13.009334,31.653733,62.423896,0.518,0.0111,8
45,5.6881,6.6831,8.0,0.0,5.0,2.0,8.0,0.0,8.0,0.614832,16.026217,40.831448,34.445785,43.413675,37.33311,6.656299,38.038908,81.254908,0.4791,0.1898,6
46,7.1465,8.0,8.0,0.0,5.0,5.0,8.0,0.0,8.0,0.910401,19.792677,23.653252,66.685212,43.930603,56.752349,16.101077,30.072134,40.579908,0.5173,0.0653,7
47,8.0,5.0399,8.0,0.0,5.0,3.8735,8.0,0.0,8.0,0.324888,15.110897,36.554357,51.245358,46.478628,46.003018,11.146755,31.36518,49.535468,0.5222,0.1192,6
48,7.577,6.817,8.0,0.0,2.1341,3.9831,8.0,0.0,8.0,0.933222,10.370418,31.188757,36.463812,45.847082,78.037282,7.667646,13.358019,19.352046,0.3085,0.2974,5
49,7.1979,6.1626,8.0,2.7053,5.0,5.0,8.0,0.0,8.0,0.578747,24.956064,26.487125,78.658955,29.092634,23.333509,24.878956,36.987768,32.603039,0.4055,0.198,7
50,7.0266,6.4263,8.0,0.0,5.0,5.0,5.2393,0.0,8.0,0.469636,15.713517,4.503113,73.859823,32.584056,24.872472,6.418563,26.650661,19.069867,0.3328,0.4048,4
51,6.87,6.4891,8.0,0.0,5.0,4.502,8.0,2.7766,8.0,0.603608,8.79832,28.478879,44.443861,29.868868,51.8332,13.348031,5.665297,57.80308,0.379,0.2604,7
52,8.0,2.0,8.0,0.0,5.0,5.0,8.0,0.0,8.0,0.169409,11.694797,37.565711,68.888217,52.206629,51.320684,12.791773,28.733906,47.816831,0.4652,0.2209,7
53,7.5893,6.1908,8.0,0.0,5.0,5.0,8.0,0.0,5.1138,3.307595,7.153675,22.030937,25.821582,7.757195,69.27442,12.708913,9.665524,23.190714,0.3145,0.3817,3
54,8.0,3.0724,8.0,2.2537,5.0,2.0,8.0,0.0,8.0,0.536555,17.103232,54.315819,37.736076,32.268884,15.447875,10.365365,41.899821,57.016595,0.3657,0.238,6
55,2.9636,2.0,2.0,0.8432,2.2969,5.0,4.6057,0.0,8.0,1.481761,6.781049,2.345196,47.494729,58.238147,0.842504,7.611623,12.568966,7.790401,0.1423,0.5666,2
56,8.0,8.0,5.699,0.0,5.0,2.7999,8.0,0.0,8.0,0.544969,19.742162,32.527323,31.831757,51.629166,16.853655,13.94548,33.194285,42.139686,0.3481,0.2467,6
57,4.3188,8.0,8.0,0.0,5.0,5.0,8.0,0.0,8.0,1.02194,18.809866,21.295709,73.882261,45.274277,58.807946,14.461779,32.601664,59.442019,0.481,0.0494,8
58,2.0,8.0,8.0,0.0,5.0,2.0,8.0,0.0,5.4349,1.739546,7.810454,27.373084,15.125045,8.986154,50.098535,4.932347,17.41028,78.31206,0.2428,0.3731,5
59,6.3814,2.0,5.917,1.7539,3.404,5.0,8.0,0.0,8.0,0.117989,11.506241,32.387873,58.686145,49.730082,18.477293,18.379852,21.568704,25.815208,0.4368,0.3627,5
60,5.5201,4.0932,2.0,2.7903,4.4747,3.0135,4.3011,0.0,8.0,9.457222,17.429872,2.811487,37.952099,34.636506,-0.110568,11.24624,30.877599,9.469744,0.2572,0.5283,4
61,8.0,2.0,8.0,0.0,5.0,3.84,8.0,3.3788,8.0,0.185903,4.512401,44.825711,35.087733,30.662771,43.44348,9.622242,3.473972,69.170768,0.2799,0.3978,3
62,4.5291,2.3314,8.0,1.9928,5.0,5.0,8.0,0.0,8.0,0.289148,15.484532,32.098695,86.368625,38.66441,29.071218,16.999075,37.17011,60.849825,0.4058,0.1835,7
63,2.0,2.0,5.8759,0.0,2.6539,2.0,8.0,0.0,8.0,0.311434,5.997405,45.802191,26.419405,64.69017,26.004956,4.114063,21.148774,72.568863,0.3748,0.3397,3
64,2.0,2.0,7.544,5.0,5.0,2.0,8.0,0.0,8.0,0.667769,21.092233,46.555813,55.723714,22.670064,4.074112,14.775667,59.014479,91.610464,0.417,0.3032,8
65,8.0,2.0,8.0,0.0,1.819,3.4598,8.0,0.0,8.0,0.216049,5.768059,47.606961,31.759057,52.347576,71.559238,4.898415,12.124189,23.40797,0.3349,0.3954,3
66,2.0,8.0,8.0,4.3856,5.0,5.0,8.0,0.0,8.0,1.157509,33.001414,18.599727,100.587809,21.073398,14.15378,29.786032,48.428734,51.221144,0.5039,0.2439,7
67,2.0,6.4999,8.0,5.0,5.0,2.0,8.0,0.0,8.0,0.665086,30.021122,35.009195,54.656236,18.135389,5.900149,16.753703,60.062023,79.064704,0.4791,0.2932,7
68,4.4314,8.0,8.0,3.4076,5.0,2.9623,8.0,0.0,8.0,0.879704,28.991907,29.619636,55.998248,23.442722,13.788884,17.864829,47.953774,56.249539,0.4646,0.2312,8
69,2.0,8.0,8.0,5.0,1.9939,3.4843,8.0,0.0,8.0,1.760703,21.729892,24.376493,53.245644,18.657792,16.933304,16.297166,25.308923,25.386034,0.2588,0.2676,5
70,2.0,5.3097,8.0,2.7473,5.0,5.0,8.0,0.0,8.0,0.606081,21.411607,23.367267,95.020108,31.595475,24.566351,20.169535,42.579177,67.82495,0.449,0.1529,7
71,2.0,8.0,8.0,5.0,5.0,5.0,8.0,3.292,8.0,1.252183,18.557284,18.376164,74.501539,9.788094,10.999505,33.076256,8.238369,58.175891,0.2179,0.391,5
72,2.0,8.0,8.0,2.592,5.0,5.0,5.355,0.0,8.0,0.790838,24.020383,2.97292,98.680607,20.413794,10.981197,10.526184,38.224686,29.496498,0.4185,0.4126,4
73,2.0,8.0,5.1447,5.0,5.0,2.0,8.0,0.0,8.0,0.692503,34.795312,28.234799,44.103598,23.984406,0.989775,26.139931,58.727688,60.209746,0.4944,0.3284,7
74,3.1651,8.0,4.8532,5.0,5.0,5.0,8.0,0.0,8.0,0.763325,37.68494,16.86497,82.831037,26.414862,1.741535,49.185201,47.59237,31.561544,0.5079,0.3599,6
75,2.0,8.0,6.945,5.0,5.0,2.0,5.0582,0.0,8.0,1.187155,31.303126,4.869153,54.915456,12.180114,0.842582,8.954331,53.697422,30.909568,0.3139,0.4712,4
76,2.0,8.0,2.0,5.0,5.0,5.0,8.0,0.0,8.0,0.640491,38.287327,14.125955,72.435747,36.214395,0.145774,64.519921,47.688573,29.199342,0.3445,0.3881,6
77,5.0355,8.0,7.0229,5.0,5.0,5.0,8.0,0.0,8.0,0.933208,37.79193,19.935595,88.483704,20.131786,6.358332,40.760164,46.327358,28.956103,0.4718,0.3261,5
78,2.4159,8.0,6.6384,5.0,5.0,5.0,8.0,0.0,5.4024,4.998133,19.451262,14.179063,43.847154,2.996193,7.684133,34.659445,20.927962,24.521824,0.2887,0.4608,3
79,2.0,5.1663,4.529,0.0,5.0,2.0,8.0,0.0,8.0,0.780313,13.703758,35.336246,31.672464,65.011103,8.783423,9.446443,40.355693,103.231853,0.4101,0.3032,6
80,4.2553,8.0,5.6828,2.3353,5.0,5.0,8.0,0.0,8.0,0.775641,26.938254,18.787348,72.739676,38.4903,10.581421,30.374184,38.248524,39.050336,0.3882,0.2778,6
81,2.0,2.0,5.3553,0.0,0.7064,5.0,8.0,0.0,4.2922,10.244939,0.731363,20.726476,10.351806,8.860732,66.021731,5.830102,0.934418,11.532117,0.1427,0.6315,2
82,4.2288,4.7046,8.0,2.9912,5.0,2.0,8.0,0.0,8.0,0.476117,20.489388,43.288175,45.319483,27.899682,12.811559,11.291383,49.059199,79.207766,0.4988,0.2418,5
83,2.3484,4.6695,2.0,2.9512,2.89,2.2101,4.5602,0.0,8.0,4.088571,13.216479,3.447496,28.194945,35.443632,-0.007798,7.084025,23.595281,11.68821,0.2153,0.5469,3
84,5.075,8.0,5.2104,5.0,5.0,2.0,8.0,0.0,8.0,0.644075,36.462827,31.51623,39.042001,22.897456,0.933883,28.799728,54.439009,40.41988,0.3516,0.3405,6
85,8.0,2.0,8.0,5.0,5.0,5.0,8.0,0.0,8.0,0.168073,24.81858,35.905959,89.974236,21.595184,8.626198,32.294737,42.480792,27.153481,0.4717,0.3805,6
86,8.0,2.0,4.5719,5.0,5.0,3.093,8.0,0.0,8.0,0.796876,24.924939,42.917663,46.757142,30.120272,0.454655,34.048514,46.183631,27.708559,0.4314,0.3625,6
87,5.6153,2.0,8.0,5.0,3.1083,2.4668,8.0,0.0,8.0,0.286424,16.396637,49.248198,44.348534,21.353845,8.900348,13.500314,32.630091,33.679281,0.3896,0.3241,5
88,8.0,2.0,8.0,5.0,1.2927,5.0,8.0,0.0,8.0,0.456256,13.136843,35.813277,59.547539,22.757201,20.614785,20.16161,14.65647,6.928069,0.3808,0.3674,5
