Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
67,1.0,1.0,3.9204,4.0,4.0,4.0,1.4765,1.0,1.0,3.246428,88.575493,1.506008,1.455448,17.659534,72.232823,12.648178,2.737381,7.813239,0.6876,0.1314,6
68,1.0,2.4775,3.1407,4.0,3.7782,4.0,1.0,1.0,1.0,3.08072,81.001906,1.511288,1.526,20.143203,69.515581,12.543312,2.732597,7.476771,0.7078,0.1406,5
69,1.0,2.2223,3.8572,4.0,3.6696,3.0164,1.0,1.8941,1.0,3.466677,79.372941,1.514789,1.442674,18.496231,78.871532,11.087052,2.675312,7.299768,0.6644,0.1149,4
70,1.0,1.6548,3.5907,4.0,2.6673,4.0,1.0,1.0,1.0,3.122876,46.418915,1.469272,1.403632,19.512366,67.739673,13.083571,2.719125,7.866501,0.7202,0.2056,5
71,1.0,3.1107,3.9401,4.0,2.6379,4.0,1.0,1.0,1.0,3.923012,46.488761,1.583514,1.769803,18.086068,80.753427,13.045972,2.755951,7.589238,0.5797,0.1591,6
72,1.5463,1.0,3.4196,4.0,3.1848,4.0,1.0,1.9051,1.0,3.055959,65.416359,1.443777,1.434233,19.738543,77.471475,11.018998,2.708093,7.971197,0.6171,0.1544,5
73,1.0,1.6154,2.9277,4.0,3.4635,3.1263,1.0,1.0,1.0,2.632511,70.875033,1.441073,1.358212,20.904376,78.79275,12.567515,2.674913,7.453897,0.6258,0.1767,4
74,1.0,1.0,3.4457,4.0,2.5553,4.0,2.2006,1.0,1.0,3.083374,42.47747,1.454914,1.406012,16.493197,79.934316,13.226177,2.718513,7.994639,0.7021,0.2119,4
75,1.0,1.0,2.6205,4.0,2.2715,4.0,4.0,1.8979,1.0,3.42977,41.275914,1.491329,2.203768,6.638111,80.123821,12.017234,2.710139,7.921592,0.6456,0.281,5
76,1.0,3.4623,1.0,4.0,3.0037,4.0,1.0,1.0,2.4792,4.14806,56.104218,1.372169,1.981166,21.729059,62.124638,12.711504,2.527038,7.612536,0.6846,0.1406,6
77,1.0,1.0,4.0,4.0,3.4129,2.9945,2.6644,1.618,1.0,3.492679,71.466058,1.493709,1.466385,12.342102,89.201364,11.8333,2.671566,7.569304,0.6572,0.1486,5
78,1.0,1.0,4.0,4.0,1.4067,4.0,1.0,1.0,1.0,3.250714,23.591478,1.485721,1.445326,18.520308,84.048787,13.679124,2.726017,8.108754,0.6171,0.2682,6
79,1.0,3.3987,3.4573,4.0,3.1331,1.4697,1.0,2.3315,1.0,4.114991,61.078582,1.557766,1.951997,18.970403,79.527047,9.846694,2.693171,7.725119,0.6895,0.1013,5
80,1.0,1.0594,4.0,4.0,3.1147,4.0,1.5674,1.0,2.143,4.237254,60.599638,1.356105,1.407475,17.365426,77.101855,12.735842,2.532831,7.933599,0.6922,0.1148,5
81,1.0,3.8088,4.0,4.0,4.0,1.0597,1.0,1.0401,1.0,4.601412,89.861314,1.603637,2.117052,17.366272,40.577756,12.436388,2.741383,7.748005,0.7122,0.1685,7
82,1.0,4.0,4.0,4.0,2.4919,1.0,1.0,1.0,1.0,4.810639,43.217093,1.570965,2.178171,17.437156,32.450356,13.039984,2.74151,8.104696,0.6457,0.2535,6
83,2.2112,4.0,4.0,4.0,4.0,1.0,1.0,1.9017,1.0,4.940992,102.281458,1.544223,2.059761,17.005415,23.234455,10.38543,2.717011,7.889329,0.6512,0.2378,7
84,1.0,2.9548,4.0,4.0,4.0,1.0,2.0506,1.5414,1.0,4.012422,89.229268,1.575276,1.56989,15.174702,90.244781,11.916131,2.686804,7.510172,0.7303,0.0792,6
85,1.0,4.0,4.0,4.0,4.0,1.0,2.5674,1.0,1.0,5.021795,89.775657,1.594617,2.23319,11.710512,21.627375,12.509619,2.746326,7.844002,0.6213,0.2654,7
86,1.0,2.3586,4.0,4.0,4.0,1.0,1.0,1.5267,1.0,3.607812,89.876604,1.534297,1.40718,18.138462,80.968686,11.924351,2.670344,7.61433,0.7014,0.1091,6
87,1.0,3.2459,4.0,4.0,4.0,1.0,1.3819,1.7854,2.1197,5.124428,89.516655,1.460582,1.778545,17.088897,83.761436,11.316383,2.510709,7.569143,0.6953,0.0,9
88,1.0,3.3377,4.0,2.9102,4.0,1.0,1.2047,1.8217,1.0,3.874655,84.50222,1.536752,1.802893,18.036744,79.835563,10.99626,2.462555,5.142967,0.6033,0.1289,6
89,1.0,2.9575,4.0,4.0,4.0,1.9933,1.4857,1.0,1.3091,4.011612,89.33408,1.517256,1.576554,17.112735,88.710682,12.544574,2.63111,7.27254,0.7292,0.0709,6
90,1.0,2.5488,4.0,4.0,3.0667,1.0483,1.8066,1.0,1.5138,4.042532,59.807235,1.434253,1.341728,16.539774,91.927471,12.713069,2.576647,7.67129,0.6356,0.1292,5
91,1.0,3.1281,3.0221,4.0,4.0,1.4483,1.4157,1.4799,1.0,3.459001,87.492304,1.540624,1.688817,19.495194,87.267795,11.988386,2.68797,7.446151,0.7222,0.1028,6
92,1.0,2.9411,4.0,4.0,4.0,1.9518,1.9064,2.3574,1.0,4.115033,89.212339,1.57576,1.6679,15.476477,87.55781,9.701622,2.676159,7.395789,0.5938,0.0673,4
93,1.9462,2.9726,3.8136,4.0,4.0,1.5365,1.0,1.0,1.0,3.80845,97.399957,1.532116,1.454402,18.465802,89.827466,12.117012,2.661465,7.358872,0.7322,0.0931,6
94,1.4646,3.7315,3.5082,4.0,4.0,1.8113,1.0,1.0,1.9413,5.053919,91.12178,1.431768,1.996112,18.722578,46.431278,12.280296,2.550736,7.505663,0.6976,0.1423,8
95,1.0,2.1992,4.0,4.0,4.0,4.0,1.0,1.0,2.2156,4.4404,89.182984,1.400986,1.466574,18.053606,61.561424,12.582528,2.526077,7.510991,0.586,0.0994,6
96,1.0,3.2665,3.4076,4.0,3.3148,2.005,1.0,1.0,1.0,3.740204,66.777636,1.554938,1.770463,19.455478,84.936592,12.532568,2.690654,7.406313,0.7179,0.1025,6
97,1.0,4.0,1.7257,4.0,1.0,1.0,3.1648,1.0,4.0,7.005142,20.588188,0.834706,2.391766,12.095255,34.759982,13.487415,2.240596,8.087347,0.5057,0.3429,5
98,2.1438,2.7213,4.0,4.0,4.0,1.0,2.1539,1.0,1.0,3.878955,100.397943,1.509816,1.243048,14.860697,88.592687,12.044971,2.648522,7.44737,0.6471,0.124,5
99,2.0404,3.7806,4.0,4.0,4.0,2.5694,1.0,1.0,1.0,4.521633,99.148677,1.565056,1.941267,17.325369,41.37367,11.997495,2.713222,7.308669,0.6724,0.1664,6
100,1.155,1.0,1.0,4.0,1.7977,4.0,4.0,4.0,1.0,4.351117,34.351263,1.459778,2.804966,5.995272,78.289881,5.582241,2.713153,8.632921,0.5648,0.3273,4
