Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
33,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,29.234707,66.794495,7.791321,139.305365,8.79179,11.984908,4.503647,1.09681,8.430044,0.6437,0.3884,6
34,0.5246,0.4275,1.0,1.0,1.0,0.0,0.4465,1.0,1.0,26.570114,64.345352,12.854993,152.377287,7.193831,10.301114,8.717625,4.539881,9.456629,0.5947,0.2912,6
35,1.0,0.0,1.0,0.2571,1.0,1.0,1.0,1.0,1.0,29.503842,55.117125,6.425062,161.606121,11.392607,12.317246,4.032819,17.161217,8.080663,0.6993,0.2957,6
36,0.3798,0.3892,1.0,0.5737,1.0,1.0,1.0,1.0,1.0,30.415715,57.209413,10.802005,170.150506,12.322138,9.134486,3.315329,17.324095,8.769328,0.6596,0.2723,6
37,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,9.136,50.628526,9.6833,83.208465,6.090338,12.905129,11.356892,21.871596,4.596686,0.5422,0.2308,4
38,0.508,0.5658,0.6016,1.0,1.0,0.0,0.0,1.0,1.0,26.938887,62.854387,11.948283,108.544475,6.492829,10.677809,8.735624,10.345661,9.425134,0.6598,0.2379,5
39,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5414,26.040469,65.324871,6.345991,137.70591,12.236972,11.894586,2.070692,0.946917,5.248936,0.3787,0.4463,6
40,1.0,0.0,1.0,0.0,1.0,0.2321,1.0,1.0,1.0,20.77485,54.291493,7.514709,145.777941,7.527597,13.586428,6.590046,17.045545,8.134487,0.6059,0.2304,5
41,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,28.622198,50.224432,13.261886,107.555591,11.555048,10.667846,4.637772,24.094485,7.880055,0.7086,0.1968,7
42,0.2264,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,23.658403,48.304298,15.853542,110.330218,7.413077,10.642868,11.589275,25.46146,8.736915,0.681,0.0724,7
43,0.6153,0.0,0.4695,0.0,1.0,1.0,1.0,1.0,1.0,29.050172,51.494027,10.066074,111.322282,11.191884,12.197288,4.60503,20.723589,7.669664,0.6349,0.2214,6
44,0.8044,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,24.081275,49.742982,11.865849,166.003017,7.369114,12.340234,11.427668,20.338093,9.059339,0.6624,0.1243,6
45,0.0,0.3615,0.0,0.5054,1.0,1.0,0.6409,1.0,1.0,24.971717,54.601835,15.163208,100.156201,9.13649,8.23818,7.852936,25.343015,8.380149,0.6794,0.0997,7
46,0.386,0.6369,1.0,1.0,1.0,0.5015,0.0,1.0,1.0,27.867787,62.777835,12.219165,170.45823,7.568008,9.57663,8.281916,6.165731,10.362344,0.6481,0.2757,6
47,1.0,0.3088,1.0,0.3985,1.0,0.0,0.0,1.0,1.0,18.910378,55.97747,9.05543,159.45108,5.208621,11.742623,11.704837,19.101719,9.382526,0.6212,0.1956,5
