Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,Y,Fitness,Nc
31,28.214,37.0132,55.28,51.1216,22.962,41.6059,44.6237,34.0945,54.6875,3.8866,2.9156,4.7,3.279,2.9979,3.1309,2.2368,2.3677,3.0408,0.2439,0.216,3
32,51.3256,47.1688,42.8291,41.0433,57.7691,19.9721,41.684,56.7762,58.6081,1.4466,3.5837,3.5928,1.5847,2.7578,3.8284,2.6808,2.1779,0.9978,0.4081,0.4375,4
33,55.8858,50.1592,16.6385,59.9242,57.0668,0.8455,57.4822,45.3734,26.5265,2.6832,2.1665,5.5651,0.9492,3.972,3.1214,3.1129,3.2653,2.9494,0.4537,0.3745,5
34,21.5885,22.5739,38.6891,59.4361,38.6502,13.3351,57.7283,35.2708,22.2799,3.9793,2.417,6.2898,2.6228,3.6606,2.5752,2.9253,3.0149,4.1422,0.3108,0.2222,5
35,58.587,20.6831,51.9755,27.7163,55.4678,37.6563,11.2259,46.7168,55.9236,1.601,3.5398,1.2096,2.0551,2.069,3.6116,3.3505,1.9022,2.1206,0.4646,0.4494,3
36,56.4799,23.2273,26.2524,48.8468,45.6691,57.3973,59.498,16.3881,26.3485,4.4133,1.3991,4.2574,2.5066,3.4605,1.7745,3.7947,3.6947,4.5028,0.3321,0.2757,3
37,33.6601,37.2471,4.3734,44.6152,3.1007,35.3918,10.9318,42.6986,34.2272,4.0924,2.0804,3.0324,3.9997,2.2099,2.2284,3.8071,3.5372,5.1119,0.2674,0.2143,4
38,39.5898,49.8383,27.8809,49.1463,23.9134,55.6734,50.2181,29.2149,8.0986,5.669,1.9664,4.8688,3.6815,3.1963,2.301,2.9327,3.6819,5.1507,0.2126,0.1664,6
39,46.1557,17.0077,6.3239,25.994,37.337,3.3526,34.0754,28.4655,33.1649,2.7902,2.7336,2.6614,3.2258,1.8062,1.891,4.0326,3.1891,4.8572,0.3044,0.2768,2
40,57.7847,10.1773,10.0131,23.6698,24.9223,9.796,27.5946,41.4704,31.9116,3.0271,2.7959,1.8273,3.0383,1.8378,1.9848,4.2245,2.6901,5.3666,0.3077,0.3062,3
41,28.7239,54.6684,59.8786,32.3714,13.6995,55.4916,6.2392,42.6047,52.8676,4.5203,3.7594,2.8569,4.1941,1.9996,3.7797,1.6777,1.9984,3.0783,0.3129,0.2464,2
