Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
32,0.0,81.0,33.1587,81.0,0.0,0.0,81.0,56.0835,0.0,33.827154,29.93224,46.371288,30.616293,30.639965,77.554935,9.891397,37.166398,39.569253,0.597,0.1366,4
33,42.3769,81.0,38.0935,2.7868,0.0,81.0,54.3231,55.5397,57.4167,31.243169,52.165273,50.123176,35.312004,35.087801,61.478025,16.98825,27.634066,42.431928,0.6773,0.1249,4
34,2.0916,26.2665,5.2779,21.4742,13.7297,71.6105,58.5719,9.8114,20.1086,19.838357,35.403584,36.195672,41.183528,13.042854,31.675538,3.786037,40.76427,35.599091,0.5016,0.4152,2
35,76.025,81.0,57.9344,40.7001,0.0,81.0,32.4283,53.952,0.0,35.607558,55.678553,55.603335,36.867901,25.707286,56.138314,19.584048,26.838251,42.069265,0.6601,0.124,5
36,59.9707,59.5839,59.0954,14.7405,0.0,81.0,59.3149,81.0,29.6865,33.782886,55.486663,54.47055,37.848576,23.150158,71.385549,12.062733,28.712394,41.776623,0.6074,0.1148,4
37,81.0,81.0,81.0,0.0,0.0,81.0,23.5466,81.0,27.3244,44.378842,54.862374,53.988972,37.770449,26.164387,65.927538,19.680532,18.670368,43.56483,0.6319,0.1391,4
38,81.0,81.0,0.0,35.9377,0.0,81.0,55.1634,81.0,48.1906,23.919763,60.483154,46.326856,31.894195,34.099638,82.762544,22.30588,28.761731,42.65649,0.6111,0.1696,5
39,66.7325,81.0,81.0,24.5134,0.0,58.8795,81.0,73.4026,39.501,44.312887,42.105531,60.4226,35.9912,35.977323,80.705533,16.614436,21.261793,39.631082,0.6195,0.0972,6
40,30.0675,81.0,25.8668,47.6656,0.0,81.0,81.0,81.0,66.6601,28.02939,64.269932,56.054622,27.120283,43.499955,78.361009,16.404863,28.3389,41.083931,0.6413,0.1513,6
41,30.4933,81.0,42.2766,0.0,0.0,81.0,45.575,36.0309,0.0,35.234217,48.902267,49.571282,42.516237,27.782991,45.259271,15.05135,33.78316,42.423529,0.6754,0.1562,5
42,40.6588,81.0,0.0,0.0,0.0,60.5634,81.0,81.0,34.9996,28.42459,42.942258,45.75047,38.553242,36.021756,88.034927,16.18507,36.556685,40.49894,0.6896,0.135,7
43,35.4642,81.0,7.0484,0.0,0.0,1.1588,81.0,21.2555,0.0,27.754528,9.355786,33.277278,43.492004,30.327905,65.312877,13.604789,39.817698,40.73162,0.5424,0.3104,5
44,81.0,81.0,61.6989,70.8737,0.0,81.0,46.8173,81.0,37.717,31.787427,70.893764,62.969398,26.857422,30.734241,69.817581,20.185613,22.952093,41.223335,0.6554,0.153,5
45,7.9481,58.7456,10.3996,35.0411,75.2039,60.4448,58.0695,2.5644,59.8199,54.529197,32.482079,18.758232,21.387583,25.104544,30.617615,10.250909,28.436082,18.598316,0.4163,0.3716,1
46,81.0,81.0,40.9182,46.6442,0.0,81.0,81.0,81.0,0.0,39.234509,65.923536,61.175911,33.453223,35.67081,73.86292,20.682607,28.99693,40.541602,0.6509,0.0503,5
47,42.1482,80.2249,26.1231,32.7311,23.9132,22.0096,52.0958,22.5993,66.3013,35.041397,15.268223,35.694009,30.948565,31.299471,60.792563,14.968319,28.519094,36.07907,0.522,0.2499,3
48,42.7516,81.0,81.0,81.0,0.0,24.5566,81.0,10.0753,0.0,32.654676,32.7974,59.942633,30.6561,30.845732,34.954919,12.49013,28.526679,37.719037,0.5509,0.2089,4
49,76.8763,81.0,35.0676,0.0,0.0,81.0,81.0,81.0,81.0,31.511104,59.697957,53.702101,25.434259,46.455819,90.315451,21.814329,18.621503,41.963327,0.7201,0.1887,5
50,81.0,81.0,37.6796,0.0,0.0,81.0,32.5167,81.0,81.0,27.219525,55.419627,46.823259,25.765804,36.55442,80.952069,22.336234,17.296509,43.687308,0.6253,0.2207,5
51,58.0102,81.0,81.0,0.0,0.0,81.0,64.3138,65.3254,0.0,49.821582,55.050932,59.83417,40.26253,31.382936,58.8595,16.910211,23.57699,41.844868,0.6885,0.1012,7
52,49.6476,81.0,81.0,28.1362,0.0,81.0,14.3914,49.8787,38.5258,37.425797,50.932048,55.818304,37.496539,26.69803,53.744476,16.241811,21.739897,42.816283,0.6696,0.1478,5
53,80.1368,12.9338,48.8064,74.7832,78.9806,25.4087,48.4605,18.6655,58.6277,82.208293,21.93165,22.820323,12.892693,11.930303,50.708265,6.084276,21.191792,24.427966,0.347,0.4481,1
54,63.5032,81.0,19.4658,0.0,0.0,81.0,81.0,81.0,49.0645,31.252494,59.719579,52.502663,34.938826,40.04822,83.649058,19.48313,29.802369,41.657133,0.7508,0.1034,5
55,57.0155,81.0,21.9795,0.0,31.6588,81.0,81.0,81.0,67.748,28.10314,60.971436,42.434285,28.213895,43.324139,85.770542,19.929571,24.623071,29.115433,0.666,0.1852,4
56,30.979,40.1616,62.631,76.4442,57.7682,21.9108,68.7309,5.3059,12.9935,66.807285,22.96118,34.00489,26.529538,13.710845,37.403777,4.06514,34.007622,26.37721,0.4255,0.3945,2
57,65.4357,78.7077,72.3291,61.0058,16.6402,9.5242,35.6745,4.4727,6.2351,42.348943,18.997884,48.036558,35.417555,20.455331,51.27033,14.16535,27.744356,36.110973,0.5562,0.2236,2
58,39.6245,37.3542,28.0716,8.2097,34.5119,6.0936,62.2463,77.3285,12.4498,35.978254,12.711843,36.018011,38.551737,10.933716,92.296029,3.931373,38.857894,39.620757,0.4145,0.3991,4
59,38.8982,81.0,81.0,81.0,10.0769,0.0,81.0,81.0,0.0,50.365594,36.728415,60.798935,28.624994,30.249159,94.837608,11.988488,27.833134,36.333296,0.5735,0.0724,6
60,30.3683,81.0,0.0,81.0,29.1392,37.7326,81.0,81.0,0.0,55.418456,44.625256,35.764467,27.477458,31.927365,87.797363,14.51149,38.582336,29.779575,0.6063,0.1521,6
61,74.3881,81.0,50.9813,30.6456,0.0,63.3957,50.1779,69.878,26.7756,35.22677,43.212406,52.300525,37.089749,27.986577,72.546381,18.346265,27.958703,40.747211,0.6025,0.0815,4
62,40.9319,81.0,47.2397,14.7642,0.0,81.0,31.4855,62.0168,21.487,34.161459,51.87177,50.68621,40.388333,26.658341,57.401798,15.905351,31.442071,42.672628,0.6808,0.1209,5
63,81.0,81.0,81.0,81.0,0.0,81.0,81.0,81.0,0.0,41.173027,79.461812,76.469612,25.447203,35.834466,65.668883,19.678585,21.399723,39.05281,0.7716,0.1456,5
64,81.0,81.0,81.0,81.0,37.2551,81.0,81.0,81.0,0.0,65.842725,79.851816,58.769124,23.577179,35.657578,65.633957,20.457109,18.92275,18.093757,0.5902,0.24,5
65,81.0,81.0,81.0,81.0,0.0,81.0,81.0,46.1762,0.0,36.131235,73.241973,73.41687,27.290691,35.825608,42.067938,19.542117,21.738986,39.190697,0.6982,0.2017,5
66,81.0,81.0,81.0,81.0,0.0,81.0,47.9497,81.0,0.0,37.730481,76.432705,71.523438,25.918904,28.335077,59.61021,19.730803,21.234215,40.210512,0.6302,0.1616,4
67,81.0,81.0,81.0,81.0,0.0,81.0,81.0,81.0,33.9042,36.867284,79.184059,75.376246,24.078634,38.084698,71.74833,19.6347,19.420117,39.297651,0.7524,0.1727,5
68,54.7567,81.0,69.4711,81.0,0.0,81.0,81.0,81.0,14.5671,37.831379,78.192054,72.74764,26.830584,36.363888,65.440149,16.705155,27.306831,39.337449,0.6876,0.1128,5
69,3.9822,81.0,0.0,81.0,81.0,0.0,81.0,81.0,0.0,115.30987,30.580864,28.146815,16.647018,31.295442,99.048347,12.003289,35.883875,35.147679,0.6236,0.2473,5
70,31.4615,67.5552,10.5077,56.0515,19.3656,59.2627,11.4969,75.0362,52.0636,27.243495,41.132997,32.511713,30.143049,20.530851,62.489333,11.875511,33.655692,33.898793,0.5178,0.231,2
71,81.0,81.0,81.0,81.0,0.0,81.0,81.0,81.0,81.0,31.17909,78.875254,73.88966,12.773965,46.70972,79.931765,21.151219,9.835519,39.695821,0.4995,0.327,6
72,61.9078,81.0,81.0,18.8442,0.0,81.0,0.0,0.0,0.0,41.138422,45.435702,52.205263,41.106082,23.030943,54.156547,17.456958,23.349944,43.52955,0.5831,0.1454,4
73,34.4906,13.9464,42.1266,19.9882,20.4406,7.9365,29.7884,9.4167,61.4454,23.033134,3.599911,31.107728,34.448795,8.883128,54.806207,2.404689,32.393587,38.910524,0.4131,0.5213,2
74,21.8529,15.8714,44.8051,15.6661,75.5588,21.05,50.6524,1.8702,55.6125,47.134647,6.836544,26.844923,24.094318,11.309305,45.526603,2.914905,31.064834,36.502269,0.3803,0.488,3
75,58.4747,81.0,0.0,0.0,0.0,81.0,81.0,51.9265,32.7208,25.597817,54.75804,48.110271,39.072598,38.08827,59.600978,19.294822,34.279452,41.659526,0.7227,0.1646,6
76,79.6304,41.2296,59.7542,38.0143,71.518,39.5725,36.815,10.7731,47.7905,58.640114,19.473421,27.008039,23.866216,12.593734,50.500082,9.703787,21.351389,25.843007,0.3899,0.3691,1
77,54.3748,53.106,65.4919,5.7297,46.7314,35.0086,59.5457,27.5123,72.98,37.346244,16.468494,35.411321,26.494596,23.87299,59.541115,9.709439,20.065051,33.586046,0.473,0.2896,0
78,71.6844,60.8069,55.6943,50.6159,43.8006,58.0252,16.6884,73.5936,38.4979,45.317363,40.334941,34.031511,29.309888,15.91046,63.149089,12.989142,25.404337,24.938294,0.4879,0.2457,3
79,0.0,81.0,0.0,81.0,34.173,0.0,81.0,81.0,56.9671,56.202462,31.738918,32.437209,21.848022,36.660237,108.721186,11.637003,32.883722,36.193516,0.5636,0.1937,5
80,44.1561,80.3705,37.8496,34.3168,9.4364,76.66,1.4147,57.8177,42.1396,28.187818,47.96016,41.792577,36.053277,25.581145,56.901944,16.505347,30.113552,38.662665,0.5707,0.1755,5
81,27.7609,81.0,81.0,0.0,0.0,45.2738,50.2551,32.6558,0.0,45.888701,23.158214,49.791872,43.391215,25.10844,50.061083,11.768572,27.468403,40.446431,0.6198,0.1767,3
82,31.3447,34.6904,63.4469,57.6798,71.5363,62.8904,11.6826,58.0492,22.3128,62.659987,40.988348,22.169118,25.562083,7.374095,51.196958,6.077263,29.740569,14.892722,0.3933,0.4343,2
83,49.1869,81.0,30.1738,0.0,0.0,81.0,81.0,47.2855,0.0,35.128084,53.60224,52.787909,41.104405,35.654678,48.813448,17.190973,34.584133,41.312203,0.6885,0.1381,6
84,81.0,81.0,81.0,52.7305,0.0,81.0,81.0,81.0,12.6944,43.60453,68.437717,71.22596,32.392707,36.175319,71.080192,19.554526,20.775179,39.772541,0.69,0.1097,5
85,24.8201,15.9846,8.7877,27.69,63.4969,51.6036,49.2098,70.9588,70.2217,39.077165,28.810557,22.630373,22.239118,15.534721,77.390443,4.65777,29.733666,24.874399,0.3717,0.373,1
86,39.613,7.3964,48.7929,7.1943,40.8863,30.8284,43.3399,19.736,29.4256,25.21664,10.292584,28.731791,38.305215,6.273426,53.405401,2.207557,35.691417,34.764375,0.3919,0.5063,2
87,4.7105,7.0567,3.2728,8.5769,21.0268,31.4558,20.43,47.2719,39.8471,18.778992,11.466527,29.227642,39.68807,4.793948,61.264876,1.186798,40.312181,37.155479,0.4486,0.5349,3
