Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
69,0.0639,0.5373,0.0224,0.5832,0.2916,0.1346,0.9937,0.1846,0.1288,-0.832897,1.830251,-0.832905,1.73574,-0.787842,2.207141,0.246351,2.205188,-0.83226,0.8107,1.0804,4
70,0.7396,0.5695,0.5908,0.4842,0.8105,0.2724,0.6632,0.8568,0.2726,1.779993,0.625135,1.395098,0.851028,1.855323,1.112608,1.601167,0.142597,0.748105,0.5131,0.4213,3
71,0.6714,0.5782,0.0182,0.6229,0.0745,0.4294,0.959,0.6234,0.6205,1.314645,0.873348,0.379697,0.767081,0.379714,1.215248,1.421447,0.767081,1.169189,0.5898,0.4428,0
72,0.8424,0.5469,0.9375,0.3728,0.6291,0.428,0.6407,0.8877,0.9731,2.249746,0.307103,2.16021,0.679661,1.918461,0.588983,1.946406,-0.229428,2.10633,0.5665,0.5372,5
73,0.4135,0.8303,0.5047,0.0584,0.5471,0.3034,0.1124,0.0423,0.6944,-0.13496,0.986492,0.099578,1.897871,0.260838,1.864228,-0.342201,1.897876,0.705327,0.6694,0.7171,3
74,0.4763,0.4619,0.9279,0.7602,0.7896,0.6472,0.3464,0.3305,0.2453,0.950968,0.991346,1.672744,0.291841,1.732183,0.512084,0.694286,1.172716,0.616739,0.4137,0.4611,2
75,0.4246,0.0202,0.8295,0.8168,0.3538,0.6325,0.8329,0.1493,0.4081,0.522662,1.448807,1.48817,0.488599,0.404918,0.799524,1.48817,1.447855,0.502312,0.5196,0.471,2
76,0.7889,0.3033,0.5153,0.3714,0.3008,0.1521,0.9729,0.7624,0.0748,1.345664,1.513,0.652196,1.455308,0.217273,1.54716,1.208229,0.644034,0.168357,0.6859,0.4886,3
77,0.1696,0.3123,0.485,0.0653,0.664,0.3295,0.0357,0.5242,0.2007,-0.968071,2.252989,-0.568923,2.290444,0.042099,2.240151,-0.970933,1.96173,-0.964083,0.6936,1.1166,4
78,0.1398,0.6125,0.0731,0.0671,0.1451,0.1383,0.1606,0.0141,0.3034,-2.514469,2.629812,-2.51555,3.110836,-2.513957,3.110323,-2.51327,3.110847,-2.455538,0.6726,2.0318,4
79,0.7847,0.1056,0.5805,0.016,0.5613,0.2359,0.1188,0.2891,0.0515,0.28172,2.308479,-0.259347,2.30863,-0.330674,2.29811,-1.001168,2.281526,-1.001582,0.6808,1.0145,4
80,0.7039,0.9319,0.5966,0.8258,0.554,0.5896,0.254,0.8474,0.0482,1.744015,0.170541,1.470061,0.095966,1.31637,0.530842,0.786218,0.097745,0.767336,0.677,0.6112,2
81,0.3571,0.2583,0.3905,0.4066,0.7385,0.5076,0.3763,0.4075,0.0887,-0.178091,1.850853,-0.128774,1.728498,0.858884,1.543451,-0.146442,1.728498,-0.296335,0.4488,0.7656,4
82,0.7268,0.4464,0.6543,0.7595,0.0253,0.1114,0.1195,0.6103,0.442,1.067842,1.490603,0.866196,0.809852,-0.045139,1.697733,-0.044753,1.118202,0.223803,0.5333,0.6074,2
83,0.945,0.8763,0.1619,0.6863,0.3383,0.8553,0.4324,0.3141,0.553,1.728319,0.192284,0.678676,0.349244,0.761085,0.180321,0.907763,1.125593,1.230338,0.5263,0.5595,1
84,0.2932,0.7368,0.4537,0.5505,0.0237,0.2652,0.2099,0.15,0.6166,-0.450779,1.166649,-0.190278,1.585278,-0.494654,1.976738,-0.486116,1.995686,0.354243,0.5535,0.8937,3
85,0.1421,0.7465,0.4509,0.8074,0.3174,0.4791,0.9783,0.0791,0.8928,0.547317,0.348685,0.82546,0.292164,0.610783,0.989831,1.531892,1.269057,1.677653,0.7066,0.4988,2
86,0.2925,0.6299,0.7419,0.6233,0.2555,0.2738,0.1435,0.917,0.531,0.311901,0.826988,1.372726,0.852869,0.29474,1.453199,0.271604,0.57304,0.781127,0.5969,0.5624,1
87,0.4712,0.3438,0.6581,0.2829,0.8538,0.8002,0.6509,0.2435,0.9215,1.025315,1.0833,1.583514,1.123345,1.841711,0.164597,1.555942,1.137504,1.781333,0.5464,0.3388,4
88,0.2928,0.0448,0.9603,0.4921,0.6031,0.9099,0.6732,0.2429,0.1869,0.306031,1.478611,1.316872,1.184463,0.998988,0.565387,1.209014,1.466957,0.26954,0.5252,0.4502,2
89,0.7148,0.8603,0.0264,0.6068,0.7794,0.7554,0.038,0.1464,0.9158,1.545632,0.309744,0.525648,0.676381,1.658209,0.352692,0.525649,1.283941,1.622687,0.6044,0.5057,3
