Iteration,X1,X2,X3,X4,X5,X6,X7,X8,X9,F1,F2,F3,F4,F5,F6,F7,F8,F9,weighted_sum,Fitness,Nc
31,37.8874,26.6855,31.5591,24.3553,33.834,31.6238,30.6975,29.0643,23.6205,1.900175,2.02907,2.487038,3.237377,2.5808,2.414101,2.364391,1.147938,1.492014,0.3862,0.2179,3
32,38.8588,20.4608,25.7079,23.1121,30.1939,28.6329,39.7449,25.1627,25.7627,1.816824,3.771292,2.161518,3.949709,2.2251,2.542628,3.585379,1.973577,1.460709,0.6013,0.1215,5
33,30.6899,26.5512,32.2463,24.8885,37.8366,30.061,37.7743,21.4541,30.4651,2.271092,2.842542,1.826371,3.32659,2.161761,2.708762,3.107382,2.479847,1.441997,0.4591,0.1441,4
34,36.2167,29.6974,32.9148,23.8152,32.4652,33.6519,30.1041,26.7983,31.8416,2.031103,1.988953,2.211974,2.865453,2.238553,2.302278,2.471083,2.184873,1.989043,0.4384,0.1572,2
35,40.1774,25.6913,21.0508,29.9342,37.3104,30.4506,31.1768,21.3276,28.169,1.316978,2.3518,2.413467,3.595533,2.336241,2.663105,2.081582,2.231049,1.049678,0.3645,0.2551,4
36,31.2806,21.1422,25.2917,24.2224,36.3705,25.7987,30.0925,20.8189,30.2883,1.918508,2.26932,2.658065,2.438887,2.53429,2.161176,2.200855,3.048623,0.913873,0.3877,0.242,4
37,36.9208,26.9366,27.2553,23.3632,32.3806,25.8957,39.8572,23.2915,26.8913,1.710669,3.607192,2.201009,3.840713,2.211083,3.014056,3.528121,2.160453,1.268112,0.5892,0.1533,5
38,28.2115,23.9527,23.0777,26.0435,38.7544,33.7335,30.9028,26.2758,26.9426,1.668732,2.239994,2.374769,2.497111,2.732003,2.193076,2.116176,1.632202,1.464383,0.377,0.2007,2
39,42.6854,28.9884,21.9663,26.8531,30.1239,36.3019,39.1418,23.1658,29.8988,1.187786,3.619106,1.946788,4.185252,1.986646,2.997427,3.415572,2.133763,2.406924,0.61,0.1721,6
40,37.5493,21.1024,24.7404,21.1241,33.5644,28.1308,39.3026,26.0564,23.5119,1.652435,3.770104,2.219121,4.077961,2.294709,2.55637,3.581212,1.682714,1.128369,0.5143,0.1752,4
41,32.3936,27.8373,31.9088,21.4048,34.4438,36.5851,32.3453,27.2659,31.128,1.965449,2.344329,2.01107,2.925783,2.213762,2.180717,2.830483,2.031018,2.266294,0.4444,0.1268,3
42,33.1516,26.7343,21.9461,23.7222,32.6703,35.6408,35.2967,20.9398,28.0709,1.557088,3.301001,2.208515,3.170422,2.513316,2.739188,2.984659,2.118416,1.817846,0.5005,0.1032,5
43,29.4934,28.859,28.8994,20.5954,38.2811,27.7607,31.7046,24.2774,20.2409,1.832809,2.464639,2.33951,2.862767,2.962574,2.788256,2.465808,1.314652,0.393401,0.4199,0.3083,3
44,38.4915,26.1707,23.7102,25.3779,31.6228,30.6233,35.1081,24.577,32.4256,1.504401,3.203901,2.342571,3.713886,2.141077,2.335248,2.920297,2.750498,1.552172,0.5297,0.1421,3
45,26.9829,26.8476,30.081,22.738,31.2165,31.8527,38.8937,24.4885,33.0813,2.375169,3.433758,1.967937,2.596795,2.375301,2.466447,3.552107,2.628649,1.992232,0.5441,0.0647,5
46,31.3941,23.6271,34.512,25.1483,32.1269,26.5209,38.6454,29.0973,34.6983,2.901663,3.051051,2.240768,3.027483,2.063884,1.9479,3.378936,2.939626,2.091222,0.4984,0.0976,4
47,27.0897,25.2001,26.9178,29.4138,32.785,34.8132,35.0548,25.0408,25.6039,1.98216,2.661004,2.078053,2.183375,2.915186,2.50644,2.615852,1.311774,1.735711,0.4268,0.144,2
48,37.3677,25.605,26.9259,23.4407,33.0015,25.4984,39.7521,25.3507,26.2707,1.684764,3.572595,2.25111,3.956796,2.192147,2.835811,3.49565,2.014715,1.279025,0.5506,0.1531,5
49,29.1194,26.8877,29.8101,23.2646,31.5076,31.4218,39.1591,25.7778,33.7298,2.236252,3.408819,2.026652,2.79015,2.239912,2.402348,3.557829,2.649435,2.057433,0.5435,0.0641,5
50,37.4905,25.3573,27.6181,23.1047,31.9919,27.6805,37.8232,23.774,28.1302,1.776332,3.450329,2.187868,3.851035,2.199647,2.677903,3.347646,2.29729,1.265429,0.5421,0.1505,5
51,29.6856,28.0741,31.8291,24.0467,30.4216,30.7574,39.2472,26.9181,33.5208,2.46246,3.32292,2.059072,2.790682,2.238599,2.423504,3.537364,2.528547,2.18096,0.5638,0.0597,6
52,36.4575,25.7924,23.8608,25.3877,32.7248,30.3512,36.3175,23.8154,31.3457,1.55855,3.302044,2.272836,3.619947,2.183139,2.453795,3.031222,2.63806,1.470792,0.5656,0.1407,3
